# trial, bytes, microseconds
92, 262144, 282.773987
93, 262144, 284.134003
94, 262144, 1377.583008
95, 262144, 289.255005
96, 262144, 279.584991
97, 262144, 284.394989
98, 262144, 278.625000
99, 262144, 282.445007
0, 524288, 357.722992
1, 524288, 321.502991
2, 524288, 308.444000
3, 524288, 1655.647949
4, 524288, 346.574005
5, 524288, 317.283997
6, 524288, 324.273010
7, 524288, 328.263000
8, 524288, 328.123993
9, 524288, 342.223999
10, 524288, 345.572998
11, 524288, 316.104004
12, 524288, 308.923004
13, 524288, 310.074005
14, 524288, 395.743011
15, 524288, 377.822998
16, 524288, 577.309021
17, 524288, 424.041992
18, 524288, 413.242004
19, 524288, 420.421997
20, 524288, 347.764008
21, 524288, 330.954010
22, 524288, 599.838013
23, 524288, 1578.208984
24, 524288, 390.862000
25, 524288, 408.451996
26, 524288, 505.839996
27, 524288, 346.873993
28, 524288, 391.993011
29, 524288, 392.352997
30, 524288, 437.631989
31, 524288, 349.562988
32, 524288, 338.694000
33, 524288, 329.313995
34, 524288, 1641.348999
35, 524288, 387.981995
36, 524288, 314.903015
37, 524288, 1156.847046
38, 524288, 498.390015
39, 524288, 431.230988
40, 524288, 415.552002
41, 524288, 421.351990
42, 524288, 435.221008
43, 524288, 412.481995
44, 524288, 462.760986
45, 524288, 1532.280029
46, 524288, 561.039978
47, 524288, 448.360992
48, 524288, 335.134003
49, 524288, 334.194000
50, 524288, 423.571991
51, 524288, 455.591003
52, 524288, 322.924011
53, 524288, 327.014008
54, 524288, 955.112000
55, 524288, 331.773010
56, 524288, 337.102997
57, 524288, 326.032990
58, 524288, 318.764008
59, 524288, 330.963989
60, 524288, 322.104004
61, 524288, 368.592987
62, 524288, 318.233002
63, 524288, 311.063995
64, 524288, 321.854004
65, 524288, 316.354004
66, 524288, 483.191010
67, 524288, 431.441010
68, 524288, 590.968994
69, 524288, 2375.434082
70, 524288, 384.182007
71, 524288, 321.782990
72, 524288, 336.123993
73, 524288, 321.373993
74, 524288, 330.463989
75, 524288, 324.514008
76, 524288, 1305.454956
77, 524288, 349.692993
78, 524288, 409.321991
79, 524288, 408.821991
80, 524288, 410.143005
81, 524288, 312.783997
82, 524288, 457.050995
83, 524288, 317.072998
84, 524288, 318.593994
85, 524288, 321.384003
86, 524288, 333.493988
87, 524288, 316.234009
88, 524288, 321.003998
89, 524288, 314.273010
90, 524288, 322.243988
91, 524288, 349.542999
92, 524288, 1963.192017
93, 524288, 497.751007
94, 524288, 346.803009
95, 524288, 332.372986
96, 524288, 403.641998
97, 524288, 1059.969971
98, 524288, 390.062988
99, 524288, 324.753998
0, 1048576, 468.830994
1, 1048576, 400.562012
2, 1048576, 397.492004
3, 1048576, 1168.037964
4, 1048576, 429.941986
5, 1048576, 407.423004
6, 1048576, 411.962006
7, 1048576, 523.210022
8, 1048576, 420.332001
9, 1048576, 389.721985
10, 1048576, 384.393005
11, 1048576, 419.902008
12, 1048576, 2415.924072
13, 1048576, 661.617981
14, 1048576, 1113.067993
15, 1048576, 561.609985
16, 1048576, 1123.947998
17, 1048576, 451.890991
18, 1048576, 399.182007
19, 1048576, 387.872986
20, 1048576, 502.151001
21, 1048576, 440.760986
22, 1048576, 563.939026
23, 1048576, 435.562012
24, 1048576, 621.947998
25, 1048576, 554.018982
26, 1048576, 459.631012
27, 1048576, 553.390015
28, 1048576, 427.131012
29, 1048576, 414.101990
30, 1048576, 1297.625000
31, 1048576, 433.821014
32, 1048576, 2243.916992
33, 1048576, 601.057983
34, 1048576, 565.578979
35, 1048576, 603.848022
36, 1048576, 478.890991
37, 1048576, 555.828979
38, 1048576, 541.960022
39, 1048576, 465.740997
40, 1048576, 446.691010
41, 1048576, 439.661987
42, 1048576, 1250.974976
43, 1048576, 588.908997
44, 1048576, 538.549011
45, 1048576, 576.999023
46, 1048576, 456.480988
47, 1048576, 548.109009
48, 1048576, 525.659973
49, 1048576, 598.747986
50, 1048576, 661.706970
51, 1048576, 679.036987
52, 1048576, 678.947021
53, 1048576, 1406.963013
54, 1048576, 495.020996
55, 1048576, 473.131012
56, 1048576, 1459.371948
57, 1048576, 571.249023
58, 1048576, 547.778992
59, 1048576, 558.408997
60, 1048576, 515.679993
61, 1048576, 427.191986
62, 1048576, 395.382996
63, 1048576, 2161.499023
64, 1048576, 429.151001
65, 1048576, 1974.151001
66, 1048576, 767.765991
67, 1048576, 1856.384033
68, 1048576, 574.499023
69, 1048576, 556.729004
70, 1048576, 477.940002
71, 1048576, 485.061005
72, 1048576, 2065.060059
73, 1048576, 510.760986
74, 1048576, 545.359009
75, 1048576, 1208.626953
76, 1048576, 412.562012
77, 1048576, 1140.537964
78, 1048576, 632.728027
79, 1048576, 589.208984
80, 1048576, 625.507019
81, 1048576, 640.596985
82, 1048576, 414.141998
83, 1048576, 390.263000
84, 1048576, 422.291992
85, 1048576, 427.342010
86, 1048576, 535.559998
87, 1048576, 1552.760010
88, 1048576, 430.601990
89, 1048576, 398.682007
90, 1048576, 392.013000
91, 1048576, 506.239990
92, 1048576, 412.502991
93, 1048576, 416.772003
94, 1048576, 406.132996
95, 1048576, 394.541992
96, 1048576, 987.851013
97, 1048576, 425.960999
98, 1048576, 728.765991
99, 1048576, 586.758972
0, 2097152, 879.653015
1, 2097152, 806.054993
2, 2097152, 774.075989
3, 2097152, 650.518005
4, 2097152, 798.315002
5, 2097152, 610.718994
6, 2097152, 646.028015
7, 2097152, 614.958008
8, 2097152, 565.549011
9, 2097152, 811.054993
10, 2097152, 639.807983
11, 2097152, 892.763000
12, 2097152, 741.276001
13, 2097152, 882.802979
14, 2097152, 704.846008
15, 2097152, 848.153015
16, 2097152, 795.033997
17, 2097152, 705.825989
18, 2097152, 779.583984
19, 2097152, 789.343994
20, 2097152, 1726.246948
21, 2097152, 797.255005
22, 2097152, 1069.959961
23, 2097152, 883.283997
24, 2097152, 592.418030
25, 2097152, 732.276001
26, 2097152, 764.724976
27, 2097152, 599.609009
28, 2097152, 568.859009
29, 2097152, 574.989014
30, 2097152, 555.409973
31, 2097152, 547.840027
32, 2097152, 549.330017
33, 2097152, 565.809021
34, 2097152, 2880.353027
35, 2097152, 631.677979
36, 2097152, 773.736023
37, 2097152, 1454.862061
38, 2097152, 1669.677002
39, 2097152, 950.122009
40, 2097152, 829.153992
41, 2097152, 1224.587036
42, 2097152, 695.697021
43, 2097152, 641.867981
44, 2097152, 698.226990
45, 2097152, 632.487976
46, 2097152, 2104.020020
47, 2097152, 1084.538940
48, 2097152, 874.242981
49, 2097152, 811.784973
50, 2097152, 768.344971
51, 2097152, 802.124023
52, 2097152, 751.625000
53, 2097152, 745.205017
54, 2097152, 875.473022
55, 2097152, 775.505005
56, 2097152, 797.025024
57, 2097152, 623.968018
58, 2097152, 600.638000
59, 2097152, 787.463989
60, 2097152, 692.356018
61, 2097152, 939.492004
62, 2097152, 794.304993
63, 2097152, 2748.837891
64, 2097152, 1761.485962
65, 2097152, 767.965027
66, 2097152, 761.304993
67, 2097152, 789.174988
68, 2097152, 764.534973
69, 2097152, 2375.145020
70, 2097152, 874.583008
71, 2097152, 704.286987
72, 2097152, 788.895020
73, 2097152, 645.168030
74, 2097152, 2089.479980
75, 2097152, 640.247009
76, 2097152, 879.562988
77, 2097152, 768.505981
78, 2097152, 674.877014
79, 2097152, 1029.948975
80, 2097152, 811.265015
81, 2097152, 791.114014
82, 2097152, 944.312012
83, 2097152, 686.096985
84, 2097152, 739.955994
85, 2097152, 833.674988
86, 2097152, 789.294006
87, 2097152, 748.606018
88, 2097152, 579.629028
89, 2097152, 1280.796021
90, 2097152, 782.594971
91, 2097152, 764.625000
92, 2097152, 616.538025
93, 2097152, 792.354980
94, 2097152, 985.041016
95, 2097152, 813.754028
96, 2097152, 1965.151978
97, 2097152, 2316.504883
