# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
505, 36, 2947, 2124, 210, 66813, 6356, 287
506, 33, 2971, 2189, 210, 67894, 6435, 290
507, 35, 2858, 2058, 213, 66692, 6454, 290
508, 36, 2911, 2054, 214, 114034, 6421, 305
509, 34, 2869, 2112, 214, 66341, 6384, 289
510, 36, 2875, 2116, 212, 115398, 6449, 287
511, 36, 2931, 2116, 210, 66769, 6405, 302
512, 35, 2880, 2096, 210, 112919, 6407, 292
513, 36, 2872, 2145, 211, 66755, 6417, 313
514, 31, 2911, 2108, 209, 67003, 6397, 306
515, 35, 3153, 2100, 217, 66834, 6406, 301
516, 37, 2917, 2075, 208, 66753, 6384, 287
517, 37, 2890, 2120, 212, 184396, 6435, 289
518, 36, 2911, 2142, 212, 67184, 6454, 302
519, 38, 2905, 2106, 214, 112146, 6447, 287
520, 35, 2868, 2152, 210, 67017, 6407, 288
521, 34, 2866, 2125, 209, 114108, 6384, 287
522, 34, 2885, 2120, 207, 66838, 6435, 290
523, 38, 2929, 2134, 212, 66775, 6352, 287
524, 34, 3054, 2165, 212, 67293, 6304, 290
525, 38, 2867, 2156, 208, 66886, 6465, 290
526, 34, 2917, 2094, 210, 127003, 6415, 303
527, 34, 2889, 2051, 212, 66650, 6376, 301
528, 35, 2884, 2064, 212, 116548, 6391, 290
529, 34, 2984, 2084, 209, 66719, 6443, 290
530, 36, 2883, 2114, 209, 119197, 6427, 289
531, 33, 2888, 2092, 212, 66509, 6404, 325
532, 34, 2858, 2127, 213, 66672, 6421, 305
533, 33, 2993, 2193, 210, 67232, 6365, 288
534, 35, 2902, 2110, 212, 66269, 6338, 290
535, 33, 2905, 2043, 210, 120891, 6486, 306
536, 36, 2927, 2153, 210, 66845, 6322, 290
537, 36, 2897, 2177, 210, 210904, 6369, 306
538, 38, 2865, 2085, 216, 68137, 6350, 292
539, 34, 2885, 2118, 212, 118050, 6421, 303
540, 36, 2872, 2070, 208, 66980, 6337, 286
541, 31, 2917, 2112, 211, 66642, 6368, 299
542, 37, 4637, 2144, 210, 67667, 6320, 312
543, 31, 2894, 2131, 211, 66757, 6332, 286
544, 38, 2881, 2102, 211, 112839, 6382, 285
545, 34, 2897, 2108, 213, 66477, 6336, 290
546, 37, 2884, 2102, 214, 118224, 6377, 290
547, 37, 2864, 2124, 208, 66474, 6324, 285
548, 36, 2895, 2089, 212, 113155, 6417, 291
549, 33, 2931, 2120, 210, 66173, 6371, 306
550, 34, 2877, 2080, 212, 66222, 6348, 292
551, 36, 3196, 2106, 217, 67566, 6479, 285
552, 31, 2917, 2055, 206, 66428, 6322, 302
553, 38, 2891, 2068, 207, 119389, 6382, 285
554, 31, 2886, 2086, 206, 66799, 6324, 302
555, 34, 2879, 2065, 212, 114630, 6425, 290
556, 33, 2917, 2227, 212, 66552, 6381, 290
557, 35, 2923, 2045, 208, 2284183, 6479, 287
558, 36, 2951, 2375, 215, 79966, 6350, 285
559, 34, 2917, 2167, 214, 66996, 6403, 287
560, 31, 2987, 2171, 210, 67006, 6383, 304
561, 35, 2854, 2128, 204, 66926, 6516, 300
562, 38, 2923, 2139, 213, 109504, 6421, 287
563, 36, 2881, 2130, 212, 66982, 6409, 286
564, 36, 2931, 2102, 214, 115110, 6427, 292
565, 36, 2889, 2052, 211, 67140, 6425, 285
566, 34, 2903, 2156, 206, 111128, 6534, 288
567, 33, 2878, 2108, 210, 66999, 6368, 290
568, 38, 2836, 2112, 214, 66577, 6363, 292
569, 34, 2958, 2160, 210, 67348, 6463, 304
570, 36, 2901, 2056, 214, 66621, 6356, 301
571, 33, 2858, 2090, 208, 112503, 6377, 300
572, 33, 2906, 2072, 206, 66944, 6417, 290
573, 36, 2905, 2080, 208, 110615, 6375, 286
574, 36, 2887, 2144, 206, 66892, 6342, 288
575, 35, 2925, 2063, 210, 111076, 6455, 306
576, 34, 2856, 2086, 212, 68469, 6375, 300
577, 38, 3248, 2273, 218, 88577, 7928, 307
578, 38, 3950, 2511, 210, 92997, 8305, 312
579, 36, 3452, 2739, 259, 91298, 9223, 318
580, 35, 4278, 2742, 238, 154663, 8640, 321
581, 33, 4542, 2994, 234, 97229, 8886, 323
582, 34, 2889, 2310, 214, 180660, 6433, 300
583, 34, 2948, 2136, 216, 67291, 6352, 285
584, 34, 2846, 2106, 214, 112772, 6338, 289
585, 36, 2872, 2106, 210, 67531, 6363, 304
586, 31, 2866, 2126, 210, 67338, 6390, 305
587, 36, 3059, 2150, 212, 67904, 6379, 294
588, 35, 2872, 2138, 210, 67713, 6380, 289
589, 34, 2913, 2125, 209, 113952, 6437, 299
590, 38, 2929, 2116, 210, 66940, 6391, 296
591, 38, 2863, 2104, 218, 115384, 6461, 307
592, 38, 2881, 2118, 212, 67172, 6411, 306
593, 38, 2931, 2128, 214, 111489, 6469, 289
594, 36, 2905, 2122, 212, 66710, 6385, 290
595, 38, 2913, 2132, 214, 67104, 6392, 293
596, 34, 3006, 2174, 216, 67497, 6534, 292
597, 33, 2918, 2108, 216, 67176, 6361, 288
598, 36, 2881, 2116, 214, 113375, 6465, 307
599, 36, 2907, 2155, 216, 68771, 6373, 290
600, 36, 2947, 2138, 214, 110981, 6360, 289
601, 36, 2893, 2138, 212, 67443, 6368, 289
602, 36, 2903, 2114, 212, 111797, 6350, 291
603, 37, 2915, 2142, 212, 66926, 6382, 289
604, 36, 2895, 2122, 214, 99736, 7799, 319
605, 36, 3016, 2338, 210, 68641, 6435, 312
606, 36, 2865, 2104, 214, 67117, 6334, 285
607, 35, 2933, 2118, 218, 112683, 6409, 294
608, 33, 2939, 2138, 216, 70609, 6361, 294
609, 36, 2879, 2132, 214, 114173, 6480, 302
610, 33, 2890, 2092, 208, 67935, 6418, 299
611, 34, 2867, 2148, 214, 112874, 6456, 296
612, 36, 2925, 2123, 213, 67187, 6364, 291
613, 36, 2897, 2108, 218, 71829, 6379, 292
614, 34, 3026, 2184, 212, 67300, 6430, 291
615, 34, 2903, 2128, 214, 67152, 6437, 292
616, 35, 2904, 2141, 212, 112852, 6435, 283
617, 36, 2967, 2104, 212, 67390, 6395, 292
618, 35, 2947, 2130, 210, 154117, 6405, 290
619, 38, 2879, 2154, 216, 68096, 6374, 289
620, 31, 2874, 2122, 220, 114578, 6433, 302
621, 36, 2885, 2146, 214, 69175, 6375, 290
622, 36, 2897, 2120, 212, 66676, 6397, 304
623, 35, 3003, 2110, 218, 68304, 6479, 299
624, 36, 2858, 2131, 219, 67003, 6314, 288
625, 36, 2871, 2124, 214, 111936, 6383, 287
626, 33, 2902, 2127, 215, 66690, 6381, 290
627, 36, 2885, 2150, 212, 114323, 6364, 299
628, 31, 2890, 2149, 218, 67567, 6502, 290
629, 33, 2884, 2094, 210, 113522, 6425, 287
630, 34, 2869, 2128, 211, 67612, 6363, 288
631, 38, 2925, 2161, 221, 67060, 6386, 289
632, 38, 4307, 2949, 244, 173939, 9039, 317
633, 43, 4779, 2503, 210, 94364, 9245, 289
634, 38, 4376, 2650, 226, 157500, 9621, 316
635, 36, 4228, 2659, 250, 95958, 9134, 339
636, 40, 4577, 2790, 248, 169868, 9158, 323
637, 37, 3482, 2456, 220, 94885, 9072, 319
638, 36, 4383, 2488, 236, 143349, 6405, 290
639, 36, 2893, 2338, 215, 67401, 6447, 330
640, 36, 2893, 2114, 215, 67558, 6340, 317
641, 38, 3091, 2320, 215, 67455, 6344, 291
642, 36, 2883, 2092, 215, 67156, 6437, 289
643, 36, 2921, 2102, 216, 113097, 6489, 329
644, 36, 2875, 2118, 211, 67156, 6401, 287
645, 34, 2903, 2106, 212, 113867, 6390, 289
646, 36, 2941, 2131, 209, 66904, 6435, 291
647, 34, 2854, 2118, 210, 111348, 6451, 288
648, 34, 2877, 2126, 214, 67234, 6530, 292
649, 34, 2886, 2159, 212, 66902, 6354, 288
650, 34, 3076, 2221, 208, 67669, 6384, 285
651, 34, 2893, 2102, 214, 67977, 6342, 287
652, 34, 2903, 2116, 212, 114622, 6461, 291
653, 36, 2903, 2134, 214, 67063, 6334, 285
654, 35, 2848, 2136, 210, 112857, 6435, 284
655, 36, 2883, 2098, 212, 66869, 6334, 299
656, 33, 2892, 2121, 215, 181264, 6384, 291
657, 36, 2857, 2134, 214, 66970, 6395, 288
658, 36, 2873, 2144, 210, 67130, 6531, 301
659, 36, 2994, 2156, 208, 67689, 6396, 285
660, 36, 2897, 2166, 208, 67479, 6389, 288
661, 34, 2882, 2131, 215, 109964, 6439, 291
662, 34, 2862, 2114, 214, 66848, 6424, 285
663, 38, 2915, 2370, 208, 131220, 6451, 306
664, 32, 2925, 2094, 214, 67246, 6449, 285
665, 36, 2909, 2154, 216, 226127, 6376, 285
666, 38, 2869, 2152, 208, 67259, 6386, 301
667, 35, 2888, 2104, 210, 67400, 6413, 288
668, 38, 2957, 2211, 208, 67662, 6395, 287
669, 35, 2896, 2124, 208, 67909, 6441, 304
670, 34, 2917, 2106, 214, 165684, 6367, 304
671, 33, 2880, 2112, 208, 67416, 6405, 285
672, 36, 2887, 2136, 210, 113274, 6427, 288
673, 34, 2855, 2116, 210, 67228, 6355, 290
674, 36, 2883, 2150, 210, 124216, 6528, 327
675, 33, 2844, 2130, 216, 67463, 6296, 288
676, 36, 2958, 2158, 208, 67374, 6348, 292
677, 34, 2938, 2219, 211, 67412, 6470, 292
678, 37, 2888, 2108, 214, 72010, 6465, 286
679, 33, 2919, 2094, 215, 124353, 6433, 303
680, 36, 2925, 2126, 212, 69978, 6385, 286
681, 36, 2909, 2122, 214, 154755, 6419, 288
682, 34, 2871, 2093, 206, 67340, 6447, 302
683, 34, 2941, 2118, 210, 114771, 6429, 290
684, 36, 2935, 2132, 208, 70047, 6497, 289
685, 31, 2900, 2123, 211, 67713, 6381, 286
686, 33, 3171, 2193, 213, 67521, 6466, 304
687, 34, 2951, 2114, 206, 67430, 6433, 325
688, 32, 2886, 2113, 211, 117297, 6384, 285
689, 35, 2888, 2118, 210, 66912, 6366, 303
690, 35, 2957, 2102, 210, 134878, 6385, 286
691, 36, 2911, 2167, 214, 67577, 6377, 288
692, 34, 2885, 2100, 212, 123211, 6473, 291
693, 33, 2890, 2094, 212, 102194, 6154, 293
694, 33, 2836, 2037, 208, 64854, 6205, 279
695, 36, 2937, 2112, 208, 65403, 6173, 278
696, 36, 2766, 2029, 204, 64742, 6100, 280
697, 36, 2762, 2057, 208, 147489, 6235, 317
698, 34, 2784, 2096, 206, 65007, 6139, 280
699, 32, 2784, 2051, 208, 118481, 6282, 278
700, 36, 2800, 2055, 202, 64721, 6177, 280
701, 34, 2814, 2074, 209, 113813, 6352, 293
702, 32, 2780, 2094, 208, 64985, 6187, 292
703, 32, 2746, 2066, 207, 64732, 6164, 295
704, 34, 2872, 2100, 208, 65018, 6201, 280
705, 34, 2809, 2065, 206, 66597, 6135, 278
706, 33, 2808, 2083, 204, 115009, 6258, 280
707, 31, 2777, 2036, 207, 64829, 6215, 280
708, 34, 2788, 2023, 208, 115536, 6160, 277
709, 33, 2820, 2063, 206, 64215, 6266, 294
710, 35, 2793, 2068, 206, 190777, 6168, 279
711, 32, 2800, 2058, 207, 64332, 6145, 274
712, 34, 2778, 2043, 200, 64328, 6195, 276
713, 34, 2952, 2114, 205, 64951, 6135, 298
714, 34, 2798, 2072, 202, 64461, 6186, 293
715, 34, 2784, 2080, 206, 109851, 6273, 281
716, 35, 2800, 2081, 208, 64508, 6235, 280
717, 34, 2816, 2023, 202, 121275, 6283, 279
718, 31, 2773, 2020, 207, 64248, 6192, 291
719, 35, 2765, 2036, 204, 111291, 6249, 285
720, 32, 2782, 2025, 202, 64438, 6129, 278
721, 33, 2822, 2062, 207, 64264, 6162, 293
722, 34, 2956, 2085, 206, 64921, 6213, 282
723, 32, 2806, 2064, 206, 75245, 6227, 296
724, 34, 2903, 3548, 208, 144463, 6164, 281
725, 33, 2802, 2045, 210, 64413, 6148, 285
726, 33, 2820, 2047, 212, 108429, 6243, 293
727, 34, 2836, 2062, 209, 64308, 6153, 278
728, 33, 2784, 2083, 204, 112199, 6249, 279
729, 36, 2770, 2031, 202, 64598, 6201, 280
730, 34, 2816, 2023, 208, 64110, 6148, 281
731, 32, 2933, 2108, 208, 64578, 6157, 290
732, 32, 2786, 2015, 208, 64271, 6142, 277
733, 31, 2800, 2031, 208, 112003, 6215, 291
734, 31, 2775, 2011, 210, 66023, 6257, 288
735, 34, 2863, 2031, 204, 112199, 6267, 297
736, 35, 2777, 2058, 208, 64386, 6134, 279
737, 34, 2780, 2057, 210, 143795, 6243, 295
738, 34, 2774, 2021, 206, 64560, 6227, 294
739, 33, 2755, 2028, 205, 64619, 6142, 279
740, 37, 2888, 2100, 202, 64802, 6185, 278
741, 35, 2856, 2027, 206, 64564, 6147, 276
742, 33, 2783, 2058, 206, 112891, 6186, 289
743, 32, 2814, 2024, 211, 64397, 6132, 297
744, 32, 2810, 2029, 202, 112014, 6310, 288
745, 32, 2782, 2041, 208, 64269, 6171, 278
746, 37, 2776, 2019, 206, 112788, 6255, 282
747, 35, 2795, 2036, 206, 64745, 6157, 296
748, 34, 2770, 2032, 205, 63951, 6273, 279
749, 34, 3016, 2074, 210, 65036, 6150, 278
750, 34, 2804, 2043, 208, 64276, 6174, 291
751, 32, 2810, 2023, 206, 124127, 6229, 277
752, 34, 2798, 2045, 212, 64679, 6161, 282
753, 34, 2808, 2055, 204, 115431, 6215, 292
754, 35, 2759, 2007, 214, 64691, 6104, 277
755, 34, 2953, 2068, 205, 111812, 6342, 291
756, 34, 2788, 2037, 204, 64181, 6158, 279
757, 34, 2778, 2082, 206, 64218, 6207, 291
758, 35, 3066, 2265, 202, 65165, 6104, 276
759, 33, 2761, 2056, 209, 64139, 6132, 281
760, 34, 2782, 2033, 210, 152723, 6205, 281
761, 34, 2796, 2051, 208, 64207, 6229, 277
762, 32, 2823, 2067, 210, 116104, 6201, 279
763, 34, 2866, 2058, 206, 64265, 6149, 280
764, 32, 2844, 2054, 205, 114570, 6233, 288
765, 36, 2830, 2062, 210, 64275, 6177, 296
766, 34, 2843, 2049, 208, 64015, 6141, 290
767, 35, 2919, 2106, 209, 64972, 6237, 295
768, 32, 2814, 2070, 208, 64503, 6163, 294
769, 36, 2784, 2066, 209, 117821, 6258, 280
770, 37, 2763, 1999, 196, 62430, 6029, 271
771, 37, 2681, 1981, 197, 120381, 6009, 281
772, 32, 2719, 1971, 198, 62169, 5925, 282
773, 32, 2699, 1971, 200, 113137, 6056, 268
774, 31, 2713, 1999, 204, 62595, 5908, 283
775, 34, 2714, 1997, 197, 62277, 5958, 267
776, 33, 2854, 2100, 198, 63946, 5979, 283
777, 34, 2685, 2005, 194, 62232, 5979, 284
778, 32, 2661, 1989, 197, 105335, 6021, 284
779, 32, 2723, 1991, 198, 62203, 6010, 284
780, 32, 2718, 1974, 196, 114749, 6017, 269
781, 32, 2713, 1995, 196, 61996, 5941, 282
782, 32, 2709, 1959, 198, 109915, 6030, 280
783, 33, 2711, 1977, 200, 62211, 5931, 284
784, 32, 2713, 1963, 200, 62181, 5953, 270
785, 32, 2856, 2000, 199, 63277, 5979, 268
786, 32, 2750, 1999, 198, 61826, 5931, 286
787, 33, 2723, 1951, 197, 1290942, 6261, 277
788, 34, 2855, 2033, 204, 64889, 6263, 297
789, 32, 2844, 2032, 205, 109474, 6197, 301
790, 34, 2790, 2017, 204, 64584, 6193, 278
791, 32, 2849, 2037, 206, 108082, 6211, 294
792, 32, 2782, 2053, 208, 64624, 6088, 299
793, 32, 2772, 2033, 204, 64437, 6130, 291
794, 35, 2872, 2060, 208, 64719, 6152, 295
795, 33, 2785, 2068, 206, 64402, 6219, 291
796, 32, 2814, 2048, 205, 111094, 6193, 290
797, 34, 2794, 2059, 206, 64820, 6098, 279
798, 35, 2769, 2050, 206, 111234, 6106, 281
799, 32, 2770, 2055, 204, 64197, 6130, 277
800, 33, 2784, 2031, 206, 107424, 7153, 282
801, 34, 2764, 2059, 204, 64025, 6189, 313
802, 34, 2820, 2040, 203, 64114, 6129, 290
803, 33, 2842, 2092, 200, 64797, 6060, 277
804, 34, 2840, 2052, 206, 64257, 6187, 282
805, 32, 2828, 2040, 206, 108063, 6213, 277
806, 33, 2787, 2084, 204, 64661, 6144, 277
807, 32, 2897, 2019, 200, 111289, 6199, 276
808, 36, 2788, 2037, 208, 64489, 6130, 295
809, 32, 2788, 2060, 203, 109204, 6227, 286
810, 34, 2800, 2066, 199, 83359, 6199, 276
811, 34, 2804, 2461, 242, 108193, 6540, 286
812, 34, 3091, 2324, 209, 66164, 6179, 280
813, 35, 2892, 2060, 208, 64497, 6080, 282
814, 36, 2794, 2028, 211, 124821, 6135, 280
815, 36, 2792, 2039, 202, 64300, 6172, 295
816, 32, 2859, 2019, 208, 183097, 6213, 280
817, 34, 2820, 2054, 205, 67025, 6159, 276
818, 35, 2757, 2082, 204, 108221, 6205, 296
819, 35, 2858, 2033, 208, 98393, 6003, 269
820, 33, 2695, 1956, 200, 62652, 5920, 269
821, 34, 3159, 2005, 194, 68449, 6072, 282
822, 37, 2699, 1952, 198, 62446, 5959, 286
823, 33, 2717, 1967, 202, 110722, 5967, 280
824, 32, 2683, 2006, 197, 62686, 6054, 282
825, 34, 2730, 1950, 198, 105627, 6128, 283
826, 32, 2715, 1963, 198, 62478, 5987, 304
827, 35, 2664, 1971, 198, 108261, 6058, 274
828, 30, 2723, 1975, 198, 62544, 5977, 269
829, 32, 2721, 1951, 200, 62161, 5969, 270
830, 32, 2842, 1991, 202, 62829, 5969, 280
831, 35, 2771, 2022, 199, 62464, 5961, 268
832, 35, 2721, 2007, 200, 186242, 6084, 270
833, 31, 2721, 1981, 197, 62432, 5923, 266
834, 34, 2679, 1967, 200, 107783, 6054, 282
835, 32, 2683, 1957, 201, 62307, 5918, 271
836, 34, 2701, 1955, 198, 105675, 6029, 279
837, 33, 2691, 1972, 200, 62680, 5912, 271
838, 34, 2802, 2035, 206, 65090, 6272, 297
839, 32, 2913, 2092, 208, 64947, 6160, 273
840, 32, 2798, 2019, 208, 64408, 6165, 280
841, 34, 2826, 2034, 207, 110939, 6207, 276
842, 36, 2808, 2045, 206, 64245, 6195, 279
843, 34, 2758, 2007, 200, 179135, 6275, 295
844, 36, 2834, 2173, 212, 65177, 6156, 295
845, 35, 2781, 2034, 204, 110002, 6140, 279
846, 31, 2808, 1977, 203, 64254, 6174, 283
847, 36, 2790, 2033, 204, 64285, 6165, 274
848, 31, 3092, 2094, 210, 64590, 6156, 283
849, 34, 2796, 2108, 204, 65452, 6203, 280
850, 35, 2858, 2054, 207, 147297, 6185, 275
851, 35, 2801, 2076, 206, 64217, 6213, 294
852, 34, 2767, 2028, 206, 169474, 6324, 276
853, 32, 2808, 2035, 212, 64495, 6228, 294
854, 34, 2798, 2010, 211, 109484, 6163, 276
855, 34, 2804, 2060, 204, 64426, 6149, 278
856, 33, 2715, 1993, 200, 62903, 5891, 268
857, 32, 5840, 2017, 200, 62809, 6019, 269
858, 32, 2725, 1963, 200, 62276, 5927, 282
859, 29, 2749, 1981, 200, 106865, 5973, 270
860, 32, 2669, 1918, 202, 61806, 5957, 286
861, 32, 2715, 1967, 198, 103902, 6098, 268
862, 34, 2653, 1959, 199, 62156, 5944, 269
863, 35, 2723, 1942, 198, 153050, 6022, 266
864, 33, 2723, 1967, 198, 62350, 5963, 285
865, 34, 2677, 1965, 196, 62266, 5957, 270
866, 34, 2734, 2023, 196, 62451, 5931, 266
867, 32, 2699, 1983, 196, 62079, 5916, 267
868, 32, 2724, 1968, 202, 143126, 6027, 286
869, 34, 2715, 1965, 198, 62379, 5939, 282
870, 32, 2667, 1967, 199, 133181, 6035, 268
871, 34, 2691, 1955, 201, 62030, 5957, 273
872, 33, 2675, 1976, 198, 107618, 6068, 266
873, 32, 2677, 1987, 202, 61649, 5949, 272
874, 33, 2691, 1989, 199, 62404, 5928, 267
875, 32, 2788, 2263, 196, 95549, 5757, 258
876, 32, 2629, 1876, 191, 60491, 5760, 258
877, 33, 2634, 1919, 191, 132089, 5818, 274
878, 32, 2631, 1926, 190, 60176, 5784, 282
879, 29, 2640, 1892, 194, 107930, 5780, 258
880, 34, 2623, 2055, 190, 60356, 5704, 263
881, 30, 2611, 1910, 196, 112761, 5802, 260
882, 32, 2632, 1919, 192, 60178, 5777, 271
883, 29, 2642, 1911, 195, 59892, 5782, 274
884, 32, 2677, 1931, 191, 64276, 5801, 260
885, 32, 2580, 1909, 189, 60270, 5831, 259
886, 32, 2594, 1933, 189, 108469, 5836, 275
887, 34, 2619, 1906, 189, 60171, 5743, 262
888, 32, 2622, 1893, 195, 107239, 5957, 274
889, 33, 2596, 1890, 192, 59942, 5759, 275
890, 32, 2603, 1906, 193, 131843, 5838, 275
891, 32, 2623, 1900, 194, 59930, 5775, 277
892, 33, 2630, 1884, 192, 59839, 5830, 260
893, 32, 2895, 1957, 195, 60374, 5735, 265
894, 33, 2680, 1905, 191, 60229, 5786, 274
895, 32, 2582, 1909, 195, 106253, 5835, 259
896, 30, 2616, 1931, 197, 60169, 5834, 260
897, 32, 2621, 1886, 192, 110419, 5881, 258
898, 34, 2577, 1904, 189, 60084, 5800, 272
899, 34, 5656, 1915, 194, 101582, 5906, 256
900, 32, 2590, 1893, 189, 60296, 5791, 274
901, 32, 2598, 1915, 189, 60031, 5768, 276
902, 30, 2657, 1924, 192, 60799, 5802, 274
903, 34, 2598, 1924, 192, 60013, 5794, 274
904, 32, 2621, 1944, 192, 108693, 5824, 274
905, 29, 2600, 1906, 194, 60331, 5744, 272
906, 35, 2602, 1900, 194, 145891, 5787, 275
907, 31, 2630, 1882, 192, 60138, 5912, 263
908, 34, 29127, 2392, 208, 153817, 5904, 259
909, 32, 2633, 1888, 196, 60376, 5856, 274
910, 32, 2593, 1890, 197, 60663, 5771, 275
911, 32, 2857, 1979, 197, 60614, 5824, 271
912, 30, 2596, 1917, 191, 61177, 5731, 258
913, 32, 2625, 1854, 191, 110711, 5848, 274
914, 30, 2647, 1900, 192, 60061, 5725, 260
915, 29, 2590, 1914, 192, 115570, 5864, 272
916, 33, 2590, 1902, 192, 60101, 5748, 272
917, 34, 2626, 1888, 194, 171579, 5866, 272
918, 34, 2617, 1914, 190, 60164, 5815, 273
919, 30, 2608, 1913, 193, 60152, 5758, 274
920, 33, 2733, 1935, 191, 60764, 5755, 296
921, 35, 2604, 1914, 192, 60059, 5818, 262
922, 32, 2600, 1896, 192, 107019, 5801, 270
923, 30, 2897, 1880, 193, 60173, 5755, 272
924, 32, 2611, 1912, 192, 111789, 5880, 271
925, 31, 2654, 1921, 189, 59949, 5783, 271
926, 32, 2611, 1928, 192, 118912, 5828, 260
927, 32, 2641, 1902, 192, 59976, 5778, 274
928, 32, 2632, 1915, 193, 60040, 5771, 274
929, 32, 2663, 1927, 195, 60947, 5816, 272
930, 30, 2589, 1900, 189, 60005, 5745, 271
931, 29, 2580, 1886, 194, 113453, 5788, 276
932, 32, 2592, 1884, 194, 60017, 5743, 258
933, 32, 2629, 1900, 192, 108362, 5814, 260
934, 32, 2655, 1934, 192, 60233, 5725, 258
935, 32, 2640, 1872, 190, 144860, 5658, 263
936, 30, 2538, 1842, 187, 58347, 5588, 250
937, 30, 2548, 1814, 193, 58420, 5571, 269
938, 32, 2740, 2094, 187, 58305, 5575, 264
939, 29, 2525, 1832, 185, 58145, 5685, 266
940, 32, 2588, 1850, 185, 122378, 5703, 266
941, 30, 2506, 1797, 190, 58338, 5681, 252
942, 32, 2578, 1840, 184, 108552, 5605, 255
943, 30, 2560, 1822, 191, 57958, 5601, 257
944, 32, 2530, 1890, 190, 103266, 5636, 248
945, 30, 2548, 3990, 187, 58287, 5559, 254
946, 30, 2566, 1844, 185, 58301, 5642, 254
947, 32, 2714, 1872, 191, 58563, 5573, 252
948, 30, 2519, 1854, 190, 58244, 5622, 252
949, 32, 2516, 1834, 187, 108104, 5566, 266
950, 32, 2540, 1840, 183, 57919, 5639, 250
951, 32, 2578, 1852, 190, 118115, 5693, 268
952, 31, 2535, 1822, 189, 58337, 5586, 252
953, 32, 2518, 1840, 193, 108611, 5721, 252
954, 27, 2572, 1880, 187, 58180, 5587, 254
955, 29, 2553, 1832, 188, 58774, 5586, 252
956, 27, 2562, 2106, 189, 58389, 5622, 254
957, 32, 2520, 1855, 190, 58201, 5588, 256
958, 32, 2510, 1821, 192, 110630, 5630, 266
959, 29, 2519, 1793, 188, 58320, 5596, 265
960, 32, 2524, 1856, 187, 107132, 5749, 285
961, 27, 2521, 1888, 188, 58185, 5586, 272
962, 32, 2512, 1859, 190, 170251, 5640, 253
963, 30, 2552, 1841, 186, 58724, 5572, 256
964, 30, 2530, 1844, 187, 58190, 5590, 254
965, 30, 2663, 2049, 188, 59022, 5618, 252
966, 30, 2546, 1850, 185, 58232, 5572, 256
967, 30, 2552, 1868, 183, 101829, 5662, 264
968, 33, 2574, 1855, 188, 58442, 5648, 266
969, 32, 2522, 1855, 188, 108733, 5677, 254
970, 33, 2491, 1827, 188, 58204, 5668, 252
971, 32, 2582, 1860, 190, 108227, 5626, 256
972, 28, 2535, 1820, 188, 58393, 5648, 282
973, 30, 2528, 1837, 186, 58258, 5608, 282
974, 29, 2668, 1911, 191, 59638, 5543, 253
975, 30, 2534, 1862, 191, 2094732, 5729, 254
976, 30, 2542, 1979, 188, 122833, 5653, 264
977, 32, 2552, 1838, 186, 58564, 5630, 263
978, 31, 2551, 1846, 186, 98017, 5659, 268
979, 30, 2550, 1852, 189, 58724, 5622, 271
980, 32, 2515, 1842, 186, 98540, 5632, 276
981, 32, 2564, 1850, 188, 58286, 5584, 250
982, 32, 2550, 1842, 187, 58155, 5558, 254
983, 32, 2564, 1884, 188, 59208, 5579, 253
984, 30, 2531, 1864, 186, 58270, 5545, 251
985, 32, 2536, 1851, 188, 103844, 5684, 250
986, 32, 2512, 1856, 187, 58532, 5606, 251
987, 32, 2546, 1838, 185, 102252, 5646, 254
988, 32, 2517, 1844, 182, 58326, 5568, 252
989, 30, 2556, 1840, 188, 101798, 5664, 266
990, 32, 2522, 1836, 187, 58916, 5584, 250
991, 30, 2530, 1835, 186, 58046, 5650, 271
992, 29, 2660, 1846, 188, 58984, 5614, 254
993, 30, 2540, 1838, 185, 58242, 5689, 254
994, 35, 2497, 1858, 185, 98801, 5652, 268
995, 30, 2509, 1838, 184, 58750, 5571, 253
996, 32, 2536, 1843, 188, 119875, 5694, 265
997, 32, 3649, 2691, 220, 88751, 7268, 252
998, 31, 2543, 1919, 193, 98964, 5639, 252
999, 30, 2515, 1848, 182, 62589, 5616, 252
