# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
446, 63, 105, 3612, 210, 13776, 210, 210
447, 42, 126, 3612, 210, 14028, 210, 210
448, 42, 126, 3612, 210, 13755, 231, 210
449, 42, 126, 3486, 210, 13713, 231, 210
450, 42, 126, 3528, 210, 13734, 231, 210
451, 63, 105, 3528, 210, 14133, 231, 189
452, 63, 105, 3528, 210, 13734, 210, 210
453, 63, 105, 3528, 210, 13692, 231, 189
454, 63, 105, 3528, 210, 13755, 210, 210
455, 42, 126, 3507, 210, 13713, 231, 210
456, 42, 126, 3549, 189, 13797, 231, 210
457, 42, 126, 3486, 210, 13671, 231, 210
458, 63, 105, 3717, 210, 13986, 231, 210
459, 42, 126, 3507, 210, 13692, 210, 210
460, 63, 105, 3486, 210, 13755, 210, 210
461, 63, 105, 3507, 210, 13650, 231, 210
462, 42, 126, 3486, 189, 14343, 231, 210
463, 63, 105, 3507, 210, 13692, 231, 189
464, 63, 105, 3507, 189, 13734, 210, 210
465, 42, 126, 3591, 210, 13671, 210, 210
466, 42, 126, 3486, 210, 13671, 231, 189
467, 42, 126, 3507, 210, 14658, 231, 210
468, 42, 126, 3486, 210, 13692, 210, 210
469, 63, 105, 3507, 210, 13692, 231, 210
470, 42, 126, 3465, 210, 13692, 231, 189
471, 63, 105, 3528, 210, 13776, 231, 189
472, 63, 105, 3528, 210, 13692, 210, 210
473, 42, 126, 3507, 210, 13671, 210, 210
474, 42, 126, 3486, 210, 13713, 210, 210
475, 42, 126, 3507, 210, 13671, 231, 210
476, 63, 105, 3507, 210, 14154, 231, 210
477, 42, 126, 3507, 189, 13713, 210, 210
478, 42, 126, 3549, 189, 13671, 231, 210
479, 42, 126, 3486, 210, 13755, 210, 210
480, 42, 126, 3486, 189, 13692, 210, 210
481, 42, 126, 3654, 210, 14574, 210, 210
482, 42, 126, 3528, 210, 13650, 231, 189
483, 42, 126, 3507, 210, 13713, 210, 210
484, 42, 126, 3486, 210, 13671, 231, 189
485, 63, 105, 3507, 210, 13797, 210, 210
486, 42, 126, 3486, 189, 13713, 210, 210
487, 42, 126, 3507, 210, 13650, 210, 210
488, 42, 126, 3486, 210, 13650, 210, 210
489, 63, 105, 3507, 210, 13713, 210, 210
490, 42, 126, 3528, 210, 14616, 231, 210
491, 63, 105, 3507, 210, 13692, 210, 210
492, 42, 126, 3486, 189, 13671, 231, 189
493, 42, 126, 3507, 189, 13692, 210, 210
494, 42, 126, 3486, 210, 13671, 231, 210
495, 42, 126, 3633, 210, 14007, 210, 210
496, 63, 105, 3486, 210, 13650, 210, 210
497, 42, 126, 3486, 210, 13734, 210, 210
498, 42, 126, 3486, 210, 13650, 231, 210
499, 63, 105, 3654, 210, 14973, 210, 210
500, 63, 105, 3486, 210, 13692, 231, 189
501, 63, 105, 3549, 189, 13692, 231, 210
502, 42, 126, 3507, 210, 13671, 231, 189
503, 42, 126, 3507, 189, 13713, 210, 210
504, 63, 105, 3633, 210, 13650, 210, 210
505, 42, 126, 3507, 210, 13713, 210, 210
506, 63, 105, 3528, 210, 13629, 231, 189
507, 42, 126, 3528, 189, 13734, 231, 210
508, 42, 126, 3507, 210, 14427, 231, 189
509, 42, 126, 3486, 210, 13755, 210, 210
510, 63, 105, 3612, 210, 13671, 231, 210
511, 63, 105, 27867, 210, 13839, 231, 189
512, 42, 126, 3570, 189, 14763, 231, 210
513, 63, 105, 3486, 210, 13713, 210, 210
514, 63, 105, 3486, 210, 13671, 231, 210
515, 42, 126, 3528, 189, 13692, 231, 189
516, 63, 105, 3507, 210, 13713, 231, 189
517, 42, 126, 3717, 210, 14196, 231, 210
518, 63, 105, 3528, 189, 13671, 231, 189
519, 63, 105, 3528, 189, 13713, 231, 189
520, 63, 105, 3507, 210, 13671, 210, 210
521, 63, 105, 3507, 210, 13839, 231, 210
522, 42, 126, 3507, 210, 13692, 210, 210
523, 42, 126, 3486, 210, 13671, 210, 210
524, 63, 105, 3486, 210, 13713, 210, 210
525, 42, 126, 3465, 210, 13671, 210, 210
526, 63, 105, 3549, 210, 14868, 231, 189
527, 42, 126, 3528, 210, 13692, 210, 210
528, 42, 126, 3507, 210, 13671, 231, 210
529, 63, 105, 3507, 210, 13713, 231, 189
530, 42, 126, 3486, 210, 13797, 231, 189
531, 42, 126, 3528, 210, 13671, 210, 210
532, 63, 105, 3528, 210, 13713, 210, 210
533, 42, 126, 3507, 189, 13650, 210, 210
534, 63, 105, 3486, 210, 13650, 231, 210
535, 63, 105, 3507, 210, 14448, 231, 210
536, 63, 105, 3507, 210, 13734, 210, 210
537, 42, 126, 3507, 210, 13650, 231, 210
538, 63, 105, 3528, 189, 13692, 210, 210
539, 63, 105, 3507, 210, 13734, 210, 210
540, 63, 105, 3633, 210, 14028, 210, 210
541, 63, 105, 3528, 189, 13734, 210, 210
542, 63, 105, 3486, 210, 13650, 210, 210
543, 42, 126, 3507, 210, 13671, 231, 189
544, 63, 105, 3507, 210, 13944, 231, 189
545, 63, 105, 3507, 210, 13671, 231, 189
546, 42, 126, 3507, 210, 13671, 210, 210
547, 42, 126, 3507, 210, 13692, 231, 210
548, 63, 105, 3507, 210, 13671, 231, 189
