# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
507, 48, 220, 2666, 246, 24896, 968, 1022
508, 52, 218, 2676, 248, 24834, 964, 1016
509, 52, 220, 2688, 246, 24770, 962, 1022
510, 50, 218, 2720, 244, 24784, 964, 1020
511, 50, 216, 2686, 248, 24816, 968, 1020
512, 50, 224, 2682, 248, 24764, 968, 1022
513, 50, 218, 2684, 244, 24874, 968, 1018
514, 48, 222, 2682, 246, 24782, 968, 1026
515, 52, 218, 2690, 246, 24830, 964, 1026
516, 50, 220, 2686, 248, 24858, 964, 1018
517, 50, 218, 2694, 244, 24760, 968, 1024
518, 50, 218, 2712, 244, 24796, 970, 1022
519, 50, 222, 2670, 244, 24838, 970, 1024
520, 50, 220, 2674, 248, 24828, 964, 1018
521, 52, 218, 2676, 244, 24794, 962, 1024
522, 50, 220, 2726, 246, 24846, 964, 1020
523, 50, 218, 2718, 244, 24804, 968, 1032
524, 50, 218, 2674, 246, 24830, 968, 1018
525, 50, 218, 2678, 248, 24772, 968, 1016
526, 50, 218, 2674, 244, 24884, 976, 1022
527, 52, 220, 2676, 252, 24820, 966, 1018
528, 50, 218, 2670, 246, 24828, 974, 1022
529, 50, 218, 2672, 246, 24778, 972, 1022
530, 50, 220, 2668, 250, 24866, 968, 1022
531, 48, 220, 2670, 246, 24820, 970, 1016
532, 52, 218, 2670, 244, 24822, 968, 1026
533, 48, 222, 2672, 244, 24856, 976, 1022
534, 50, 218, 2674, 244, 24892, 970, 1020
535, 50, 220, 2688, 246, 24816, 972, 1022
536, 50, 218, 2676, 248, 24810, 968, 1016
537, 48, 222, 2672, 244, 24842, 964, 1026
538, 50, 218, 2676, 244, 24828, 964, 1020
539, 50, 220, 2670, 248, 24830, 962, 1022
540, 48, 222, 2670, 244, 24762, 970, 1020
541, 52, 218, 2672, 248, 24806, 970, 1038
542, 50, 218, 2676, 244, 24866, 968, 1018
543, 52, 218, 2672, 244, 24850, 964, 1022
544, 50, 218, 2676, 250, 24812, 966, 1028
545, 52, 218, 2676, 244, 24820, 970, 1018
546, 52, 216, 2672, 244, 24840, 968, 1024
547, 50, 222, 2670, 244, 24820, 964, 1024
548, 50, 220, 2678, 244, 24808, 966, 1026
549, 50, 218, 2676, 246, 24756, 972, 1022
550, 52, 218, 2686, 244, 24828, 962, 1024
551, 50, 218, 2684, 246, 24814, 966, 1022
552, 52, 218, 2688, 248, 24822, 966, 1030
553, 48, 220, 2686, 244, 24830, 964, 1022
554, 50, 220, 2690, 246, 24826, 964, 1032
555, 48, 222, 2682, 248, 24824, 972, 1018
556, 48, 216, 2692, 246, 24806, 966, 1022
557, 50, 220, 2692, 246, 24818, 974, 1028
558, 50, 218, 2720, 244, 24832, 968, 1020
559, 48, 222, 2674, 246, 24866, 962, 1030
560, 50, 218, 2678, 246, 24798, 966, 1028
561, 50, 220, 2674, 250, 24848, 964, 1016
562, 52, 216, 2666, 246, 24848, 964, 1022
563, 50, 220, 2678, 244, 24802, 968, 1024
564, 50, 218, 2668, 244, 24854, 964, 1016
565, 52, 216, 2678, 244, 24812, 966, 1018
566, 52, 218, 2676, 244, 24838, 970, 1024
567, 50, 218, 2678, 248, 24816, 968, 1024
568, 48, 222, 2666, 246, 24838, 972, 1022
569, 50, 218, 2682, 250, 24816, 968, 1024
570, 50, 220, 2670, 250, 24862, 962, 1022
571, 48, 220, 2672, 244, 24828, 962, 1030
572, 48, 220, 2740, 242, 24886, 968, 1020
573, 50, 216, 2718, 246, 24818, 966, 1026
574, 50, 218, 2670, 248, 24866, 964, 1022
575, 50, 218, 2680, 248, 24804, 966, 1024
576, 48, 222, 2676, 244, 24820, 964, 1030
577, 50, 218, 2672, 248, 24822, 972, 1014
578, 50, 222, 2672, 250, 24816, 968, 1022
579, 48, 220, 2678, 244, 24820, 962, 1024
580, 48, 220, 2672, 244, 24774, 962, 1028
581, 50, 218, 2680, 244, 24866, 974, 1024
582, 50, 224, 2672, 248, 24896, 968, 1016
583, 50, 218, 2680, 244, 24850, 968, 1022
584, 50, 220, 2668, 244, 24886, 966, 1018
585, 50, 222, 2668, 248, 24842, 968, 1026
586, 50, 218, 2678, 244, 24790, 964, 1026
587, 50, 218, 2680, 248, 24806, 968, 1024
588, 50, 222, 2670, 250, 24856, 964, 1026
589, 50, 216, 2672, 246, 24866, 966, 1022
590, 48, 220, 2674, 244, 24816, 970, 1024
591, 52, 218, 2678, 244, 24848, 968, 1022
592, 50, 220, 2676, 242, 24856, 966, 1022
593, 50, 220, 2676, 248, 24886, 972, 1018
594, 50, 218, 2668, 244, 24828, 966, 1020
595, 50, 218, 2668, 244, 24828, 962, 1024
596, 50, 218, 2674, 248, 24810, 968, 1028
597, 50, 220, 2672, 246, 24864, 962, 1026
598, 48, 222, 2676, 244, 24872, 964, 1022
599, 50, 220, 2670, 248, 24856, 966, 1018
600, 50, 218, 2674, 244, 24804, 970, 1024
601, 48, 220, 2678, 246, 24814, 970, 1030
602, 48, 222, 2670, 248, 24770, 964, 1020
603, 48, 222, 2676, 246, 24778, 968, 1016
604, 50, 222, 2664, 244, 24854, 972, 1028
605, 50, 222, 2672, 250, 24850, 964, 1020
606, 48, 220, 2672, 244, 24860, 964, 1032
607, 50, 218, 2676, 244, 24916, 964, 1016
608, 50, 222, 2670, 248, 24842, 964, 1024
609, 48, 220, 2664, 244, 24854, 968, 1020
610, 50, 220, 2674, 244, 24838, 964, 1016
611, 50, 218, 2678, 250, 24850, 976, 1022
612, 48, 220, 2674, 244, 24862, 968, 1024
613, 50, 218, 2666, 246, 24826, 964, 1022
614, 50, 218, 2678, 248, 24804, 972, 1024
615, 50, 218, 2672, 248, 24816, 968, 1026
616, 48, 222, 2672, 244, 24842, 964, 1026
617, 50, 218, 2672, 246, 24850, 968, 1024
618, 50, 218, 2670, 250, 24848, 968, 1022
619, 48, 220, 2666, 246, 24858, 970, 1026
620, 50, 218, 2672, 248, 24858, 968, 1024
621, 52, 218, 2670, 246, 24804, 966, 1026
622, 50, 220, 2688, 246, 24824, 968, 1036
623, 48, 222, 2668, 248, 24844, 968, 1016
624, 50, 220, 2674, 242, 24806, 968, 1024
625, 50, 220, 2674, 242, 24896, 974, 1024
626, 50, 220, 2670, 248, 24816, 968, 1020
627, 50, 218, 2668, 244, 24830, 968, 1026
628, 50, 218, 2672, 250, 24822, 972, 1020
629, 48, 222, 2674, 246, 24796, 964, 1026
630, 52, 218, 2668, 246, 24838, 970, 1022
631, 48, 222, 2670, 250, 24808, 972, 1018
632, 48, 220, 2672, 246, 24850, 964, 1022
633, 48, 220, 2680, 250, 24814, 968, 1034
634, 48, 220, 2670, 244, 24820, 962, 1024
635, 48, 222, 2672, 248, 24746, 968, 1020
636, 50, 218, 2676, 248, 24808, 970, 1032
637, 50, 220, 2674, 244, 24828, 962, 1024
638, 50, 218, 2678, 248, 24778, 970, 1022
639, 48, 222, 2668, 244, 24828, 972, 1022
640, 50, 218, 2670, 246, 24822, 970, 1028
641, 52, 218, 2672, 246, 24822, 964, 1016
642, 50, 224, 2666, 250, 24830, 968, 1026
643, 50, 218, 2668, 248, 24814, 964, 1020
644, 48, 222, 2668, 244, 24820, 974, 1024
645, 48, 220, 2670, 246, 24864, 968, 1018
646, 50, 218, 2680, 244, 24816, 962, 1020
647, 48, 222, 2670, 244, 24810, 966, 1032
648, 50, 220, 2678, 250, 24828, 962, 1020
649, 50, 218, 2670, 244, 24804, 968, 1020
650, 50, 218, 2674, 250, 24818, 966, 1022
651, 52, 218, 2676, 244, 24838, 964, 1026
652, 48, 220, 2676, 246, 24842, 968, 1024
653, 52, 218, 2678, 242, 24806, 968, 1034
654, 48, 220, 2670, 246, 24846, 968, 1018
655, 52, 218, 2670, 248, 24822, 964, 1016
656, 50, 222, 2676, 246, 24830, 966, 1022
657, 52, 218, 2672, 248, 24830, 972, 1020
658, 48, 220, 2674, 246, 24864, 964, 1022
659, 52, 220, 2670, 250, 24804, 968, 1024
660, 50, 220, 2674, 244, 24816, 972, 1018
661, 50, 218, 2670, 244, 24852, 964, 1022
662, 48, 222, 2666, 248, 24830, 972, 1018
663, 50, 222, 2674, 246, 24864, 968, 1016
664, 48, 220, 2672, 244, 24766, 966, 1024
665, 50, 218, 2672, 246, 24868, 968, 1024
666, 50, 220, 2668, 248, 24824, 968, 1016
667, 50, 218, 2672, 244, 44916, 968, 1020
668, 50, 220, 2684, 248, 24830, 970, 1024
669, 50, 220, 2730, 244, 24882, 968, 1022
670, 50, 220, 2688, 246, 24900, 970, 1022
671, 50, 220, 2688, 248, 24864, 962, 1030
672, 50, 218, 2684, 248, 24814, 964, 1022
673, 50, 218, 2692, 246, 24814, 968, 1022
674, 50, 218, 2684, 250, 24860, 968, 1022
675, 48, 220, 2686, 246, 24792, 972, 1024
676, 48, 220, 2690, 248, 24822, 966, 1024
677, 52, 218, 2688, 244, 24820, 964, 1020
678, 50, 218, 2718, 244, 24828, 964, 1026
679, 50, 218, 2674, 246, 24796, 974, 1024
680, 50, 222, 2674, 246, 24822, 964, 1016
681, 50, 220, 2670, 248, 24850, 970, 1020
682, 50, 218, 2678, 244, 24846, 968, 1032
683, 50, 218, 2678, 248, 24852, 968, 1020
684, 50, 218, 2676, 244, 24866, 968, 1018
685, 48, 220, 2666, 246, 24830, 964, 1022
686, 50, 220, 2674, 246, 24778, 964, 1018
687, 50, 218, 2672, 244, 24810, 970, 1024
688, 50, 218, 2670, 244, 24870, 964, 1016
689, 50, 224, 2678, 250, 24864, 964, 1022
690, 50, 220, 2674, 242, 24782, 968, 1030
691, 50, 220, 2668, 244, 24838, 970, 1028
692, 52, 218, 2670, 250, 24868, 972, 1018
693, 52, 218, 2670, 244, 24828, 970, 1026
694, 48, 220, 2672, 246, 24818, 972, 1028
695, 50, 220, 2676, 244, 24832, 968, 1020
696, 48, 222, 2672, 244, 24852, 964, 1022
697, 50, 220, 2674, 244, 24854, 972, 1022
698, 50, 220, 2676, 244, 24866, 970, 1024
699, 50, 220, 2680, 248, 24788, 968, 1024
700, 50, 220, 2674, 242, 24848, 966, 1022
701, 50, 218, 2668, 244, 24862, 964, 1018
702, 48, 222, 2672, 250, 24814, 968, 1022
703, 48, 220, 2678, 242, 24822, 964, 1022
704, 48, 220, 2680, 250, 24806, 968, 1028
705, 50, 218, 2670, 250, 24830, 962, 1026
706, 48, 220, 2674, 246, 24860, 964, 1022
707, 50, 218, 2678, 246, 24812, 964, 1022
708, 48, 222, 2668, 244, 24802, 966, 1020
709, 50, 220, 2672, 248, 24846, 968, 1022
710, 50, 220, 2674, 244, 24862, 966, 1022
711, 50, 220, 2676, 242, 24838, 972, 1022
712, 48, 220, 2674, 244, 24842, 974, 1024
713, 50, 222, 2672, 246, 24848, 968, 1022
714, 50, 218, 2668, 246, 24818, 970, 1018
715, 50, 220, 2676, 244, 24864, 974, 1018
716, 50, 220, 2668, 246, 24860, 964, 1016
717, 50, 218, 2670, 248, 24856, 966, 1020
718, 52, 218, 2668, 244, 24836, 964, 1026
719, 52, 216, 2664, 244, 24854, 970, 1018
720, 48, 220, 2678, 246, 24792, 974, 1028
721, 50, 222, 2674, 250, 24848, 972, 1018
722, 50, 218, 2674, 246, 24744, 966, 1024
723, 50, 218, 2678, 248, 24828, 964, 1022
724, 50, 218, 2676, 246, 24810, 970, 1022
725, 52, 218, 2676, 248, 24812, 970, 1028
726, 50, 222, 2678, 250, 24814, 964, 1016
727, 48, 220, 2670, 244, 24894, 968, 1024
728, 50, 224, 2666, 250, 24864, 964, 1020
729, 50, 216, 2672, 248, 24840, 966, 1018
730, 50, 218, 2670, 248, 24802, 966, 1024
731, 50, 222, 2666, 250, 24822, 968, 1030
732, 52, 218, 2672, 246, 24856, 972, 1022
733, 50, 218, 2676, 244, 24846, 966, 1028
734, 48, 216, 2670, 246, 24834, 968, 1026
735, 52, 218, 2670, 246, 24808, 966, 1028
736, 48, 220, 2668, 246, 24814, 968, 1030
737, 50, 218, 2670, 248, 24822, 964, 1018
738, 48, 220, 2674, 248, 24806, 976, 1028
739, 48, 220, 2672, 250, 24812, 966, 1020
740, 50, 218, 2674, 244, 24858, 968, 1022
741, 50, 220, 2668, 244, 24804, 966, 1022
742, 48, 222, 2664, 244, 24854, 970, 1028
743, 50, 222, 2670, 252, 24850, 968, 1022
744, 48, 220, 2672, 244, 24770, 972, 1022
745, 50, 218, 2672, 248, 24846, 966, 1028
746, 48, 220, 2674, 246, 24864, 964, 1026
747, 50, 220, 2674, 244, 24816, 968, 1024
748, 50, 218, 2672, 248, 24824, 974, 1018
749, 50, 220, 2672, 248, 24848, 968, 1028
750, 52, 218, 2670, 250, 24858, 968, 1020
751, 50, 218, 2678, 246, 24782, 968, 1022
752, 48, 222, 2672, 248, 24858, 968, 1030
753, 50, 218, 2672, 244, 24844, 968, 1020
754, 48, 222, 2676, 242, 24852, 968, 1026
755, 48, 220, 2674, 244, 24890, 968, 1022
756, 50, 220, 2674, 242, 24824, 968, 1020
757, 50, 218, 2674, 246, 24798, 968, 1024
758, 48, 222, 2670, 244, 24854, 964, 1020
759, 48, 218, 2674, 244, 24896, 964, 1022
760, 48, 220, 2674, 248, 24804, 964, 1028
761, 50, 218, 2670, 248, 24814, 964, 1022
762, 50, 220, 2684, 246, 52332, 692, 724
763, 34, 148, 1816, 164, 16818, 690, 726
764, 34, 148, 1812, 166, 16806, 692, 724
765, 34, 148, 1812, 168, 16814, 692, 722
766, 34, 148, 1812, 166, 16814, 692, 724
767, 34, 148, 1834, 166, 16854, 692, 720
768, 34, 148, 1818, 168, 16822, 690, 722
769, 34, 150, 1816, 170, 16828, 690, 720
770, 32, 150, 1816, 166, 16778, 688, 720
771, 34, 148, 1816, 170, 16810, 690, 726
772, 34, 148, 1818, 168, 16850, 684, 726
773, 34, 150, 1814, 166, 16816, 684, 722
774, 32, 150, 1814, 166, 16824, 690, 720
775, 32, 150, 1842, 168, 16802, 686, 724
776, 34, 148, 1806, 166, 16842, 688, 720
777, 34, 148, 1804, 164, 16846, 690, 720
778, 34, 148, 1806, 168, 16842, 690, 720
779, 34, 148, 1802, 166, 16824, 688, 724
780, 34, 146, 1806, 168, 16830, 692, 720
781, 34, 146, 1806, 166, 16792, 692, 726
782, 34, 148, 1808, 166, 16846, 684, 724
783, 34, 148, 1806, 166, 16778, 688, 720
784, 34, 148, 1802, 170, 16838, 686, 722
785, 34, 150, 1804, 170, 16850, 690, 722
786, 34, 148, 1804, 168, 16828, 690, 722
787, 34, 148, 1818, 166, 16848, 690, 722
788, 34, 148, 1812, 164, 16816, 692, 722
789, 34, 148, 1806, 166, 16842, 686, 724
790, 34, 148, 1810, 168, 16826, 690, 722
791, 34, 148, 1808, 166, 16852, 688, 722
792, 34, 148, 1806, 166, 16842, 684, 722
793, 34, 150, 1804, 168, 16840, 690, 720
794, 34, 150, 1816, 170, 16836, 690, 722
795, 34, 148, 1820, 166, 16820, 690, 720
796, 34, 150, 1810, 166, 16808, 690, 722
797, 34, 148, 1814, 168, 16820, 692, 730
798, 34, 148, 1822, 164, 16836, 692, 720
799, 34, 148, 1812, 168, 16800, 686, 722
800, 34, 148, 1818, 166, 16836, 686, 728
801, 34, 148, 1816, 166, 16854, 688, 722
802, 34, 148, 1820, 166, 16818, 692, 720
803, 34, 148, 1816, 166, 16796, 692, 722
804, 32, 150, 1812, 164, 16842, 684, 726
805, 32, 150, 1814, 166, 16802, 686, 720
806, 34, 148, 1820, 164, 16844, 686, 722
807, 34, 148, 1816, 168, 16836, 686, 720
808, 34, 148, 1820, 166, 16812, 692, 722
809, 34, 148, 1812, 166, 16770, 690, 726
810, 32, 150, 1818, 166, 16818, 684, 722
811, 34, 150, 1814, 168, 16804, 688, 724
812, 34, 150, 1816, 170, 16810, 684, 726
813, 34, 148, 1816, 168, 16800, 688, 726
814, 32, 150, 1806, 170, 16812, 686, 722
815, 34, 148, 1818, 166, 16826, 686, 720
816, 34, 148, 1816, 168, 16828, 692, 718
817, 34, 148, 1818, 164, 16814, 690, 720
818, 34, 148, 1818, 168, 16798, 692, 722
819, 34, 148, 1838, 164, 16820, 690, 722
820, 32, 150, 1820, 166, 16818, 690, 724
821, 32, 148, 1822, 164, 16782, 688, 722
822, 34, 148, 1818, 166, 16816, 692, 724
823, 34, 148, 1832, 166, 16820, 690, 722
824, 34, 148, 1818, 170, 16820, 684, 722
825, 32, 150, 1820, 168, 16794, 686, 720
826, 34, 148, 1820, 166, 16832, 688, 726
827, 32, 150, 1840, 168, 16800, 688, 724
828, 34, 148, 1812, 168, 16822, 692, 722
829, 34, 148, 1816, 166, 16810, 692, 718
830, 34, 148, 1822, 168, 16822, 692, 738
831, 34, 148, 1814, 168, 16806, 692, 724
832, 34, 150, 1824, 166, 16800, 688, 730
833, 34, 148, 1838, 166, 16864, 688, 720
834, 34, 154, 1876, 174, 17346, 724, 742
835, 34, 154, 1870, 174, 17348, 706, 746
836, 34, 154, 1872, 172, 17300, 704, 748
837, 34, 154, 1870, 172, 17310, 704, 738
838, 34, 154, 1878, 170, 17338, 702, 746
839, 36, 150, 1876, 170, 17302, 708, 738
840, 34, 152, 1874, 170, 17324, 704, 736
841, 34, 152, 1872, 172, 17310, 704, 742
842, 36, 152, 1876, 170, 17318, 704, 748
843, 36, 152, 1878, 170, 17330, 704, 742
844, 34, 154, 1868, 172, 17348, 704, 742
845, 36, 152, 1876, 170, 17326, 710, 738
846, 34, 154, 1870, 172, 17320, 702, 740
847, 36, 152, 1872, 172, 17322, 702, 742
848, 34, 152, 1874, 170, 17296, 708, 740
849, 34, 152, 1874, 172, 17328, 704, 738
850, 34, 154, 1874, 172, 17278, 704, 738
851, 34, 156, 1866, 170, 17338, 702, 748
852, 34, 154, 1874, 172, 17342, 706, 746
853, 36, 152, 1876, 172, 17310, 710, 746
854, 34, 152, 1874, 172, 17350, 704, 746
855, 34, 152, 1876, 170, 17320, 704, 740
856, 36, 152, 1870, 170, 17336, 704, 742
857, 34, 152, 1872, 170, 17340, 704, 746
858, 34, 152, 1874, 170, 17324, 704, 740
859, 36, 152, 1872, 172, 17316, 708, 738
860, 34, 154, 1872, 172, 17340, 706, 740
861, 34, 154, 1874, 172, 17276, 706, 742
862, 36, 154, 1868, 170, 17328, 708, 736
863, 34, 154, 1876, 172, 17340, 702, 742
864, 34, 152, 1872, 172, 17346, 706, 748
865, 34, 152, 1872, 172, 17330, 708, 746
866, 36, 152, 1870, 170, 17310, 704, 744
867, 34, 154, 1926, 172, 17360, 704, 738
868, 34, 152, 1876, 170, 17310, 708, 740
869, 36, 152, 1870, 172, 17290, 712, 742
870, 34, 152, 1870, 172, 17332, 704, 738
871, 34, 152, 1874, 172, 17308, 702, 740
872, 34, 154, 1868, 170, 17308, 704, 740
873, 34, 154, 1874, 172, 17282, 702, 742
874, 34, 154, 1872, 170, 17348, 704, 744
875, 34, 154, 1874, 170, 17384, 702, 746
876, 34, 152, 1874, 170, 17354, 704, 740
877, 34, 154, 1866, 174, 17336, 702, 740
878, 34, 154, 1874, 172, 17312, 702, 742
879, 34, 154, 1868, 172, 17340, 702, 740
880, 34, 154, 1872, 174, 17302, 702, 742
881, 34, 152, 1876, 174, 17346, 704, 746
882, 34, 154, 1870, 170, 17276, 706, 744
883, 36, 152, 1876, 172, 17324, 704, 746
884, 36, 152, 1868, 174, 17338, 706, 744
885, 36, 152, 1878, 170, 17334, 704, 744
886, 34, 156, 1872, 172, 17326, 702, 742
887, 34, 154, 1874, 172, 17278, 702, 742
888, 34, 154, 1872, 174, 17364, 702, 738
889, 34, 148, 1818, 166, 16812, 694, 722
890, 34, 148, 1820, 168, 16794, 688, 730
891, 34, 148, 1818, 168, 16800, 692, 728
892, 34, 148, 1818, 168, 16822, 692, 724
893, 34, 148, 1816, 166, 16824, 692, 718
894, 34, 148, 1820, 164, 16832, 688, 718
895, 34, 148, 1820, 164, 16822, 692, 718
896, 32, 150, 1832, 166, 16822, 692, 720
897, 34, 146, 1810, 166, 16828, 686, 722
898, 34, 148, 1808, 166, 16786, 690, 724
899, 34, 148, 1806, 168, 16860, 690, 722
900, 34, 148, 1804, 164, 16830, 688, 722
901, 34, 148, 1810, 166, 16824, 690, 722
902, 34, 150, 1806, 168, 16782, 686, 720
903, 34, 150, 1812, 168, 16822, 690, 722
904, 34, 148, 1806, 166, 16824, 686, 720
905, 32, 150, 1810, 166, 16854, 690, 720
906, 34, 146, 1808, 170, 16834, 686, 722
907, 34, 148, 1810, 166, 16832, 690, 722
908, 32, 150, 1816, 168, 16794, 690, 722
909, 34, 148, 1810, 166, 16852, 684, 722
910, 34, 146, 1812, 164, 16824, 692, 730
911, 34, 148, 1808, 164, 16830, 692, 720
912, 34, 148, 1808, 168, 16782, 692, 730
913, 34, 148, 1816, 166, 16852, 690, 722
914, 34, 148, 1812, 168, 16820, 690, 722
915, 34, 148, 1806, 168, 16820, 684, 724
916, 34, 148, 1806, 168, 16806, 688, 732
917, 34, 148, 1804, 168, 16808, 692, 724
918, 32, 150, 1808, 166, 16808, 688, 724
919, 34, 148, 1808, 166, 16840, 686, 722
920, 34, 148, 1812, 164, 16818, 686, 720
921, 34, 148, 1808, 166, 16828, 686, 724
922, 34, 146, 1812, 164, 16816, 690, 722
923, 32, 150, 1808, 166, 16850, 690, 722
924, 34, 148, 1808, 170, 16806, 692, 720
925, 34, 148, 1812, 168, 16822, 690, 722
926, 34, 148, 1808, 168, 16822, 684, 726
927, 34, 148, 1810, 168, 16816, 692, 738
928, 34, 148, 1812, 166, 16812, 688, 724
929, 34, 148, 1804, 168, 16828, 690, 722
930, 32, 150, 1806, 164, 16818, 692, 720
931, 34, 148, 1812, 166, 16788, 688, 726
932, 34, 148, 1808, 166, 16828, 688, 720
933, 34, 148, 1808, 168, 16786, 686, 722
934, 32, 150, 1810, 166, 16828, 690, 722
935, 34, 148, 1804, 166, 16810, 692, 730
936, 34, 148, 1814, 166, 16818, 690, 722
937, 34, 150, 1810, 166, 16828, 690, 722
938, 34, 148, 1808, 166, 16818, 690, 720
939, 34, 148, 1806, 168, 16808, 692, 730
940, 34, 148, 1804, 168, 16836, 692, 724
941, 32, 150, 1804, 168, 16816, 686, 720
942, 34, 146, 1814, 164, 16794, 690, 724
943, 34, 148, 1812, 166, 16830, 692, 730
944, 34, 148, 1810, 166, 16834, 690, 722
945, 34, 150, 1810, 168, 16850, 690, 722
946, 34, 148, 1804, 170, 16848, 692, 720
947, 32, 150, 1810, 166, 16814, 688, 724
948, 34, 146, 1806, 168, 16804, 692, 726
949, 32, 148, 1804, 166, 16816, 692, 726
950, 34, 148, 1810, 166, 16824, 692, 720
951, 34, 148, 1804, 166, 16836, 688, 720
952, 34, 148, 1810, 166, 16852, 690, 722
953, 34, 148, 1812, 164, 16842, 690, 726
954, 34, 150, 1808, 168, 16822, 692, 722
955, 34, 148, 1814, 164, 16772, 686, 722
956, 34, 148, 1806, 168, 16826, 692, 734
957, 32, 150, 1806, 166, 16814, 688, 730
958, 34, 148, 1806, 166, 16814, 690, 720
959, 34, 148, 1808, 164, 16836, 692, 720
960, 34, 148, 1806, 166, 16854, 694, 724
961, 34, 148, 1806, 164, 16844, 692, 722
962, 34, 148, 1812, 164, 16788, 684, 730
963, 34, 146, 1812, 164, 16800, 690, 724
964, 34, 148, 1808, 168, 16810, 678, 718
965, 34, 148, 1808, 168, 16806, 678, 716
966, 34, 148, 1812, 164, 16824, 678, 714
967, 34, 150, 1838, 166, 16858, 680, 722
968, 34, 148, 1820, 166, 16772, 684, 722
969, 32, 150, 1810, 168, 16806, 678, 714
970, 34, 148, 1816, 164, 16802, 678, 714
971, 34, 148, 1814, 168, 16812, 682, 718
972, 34, 148, 1814, 164, 16802, 680, 714
973, 34, 148, 1822, 164, 16820, 684, 714
974, 34, 148, 1820, 164, 16808, 678, 714
975, 34, 146, 1824, 168, 16846, 684, 716
976, 34, 148, 1818, 166, 16820, 680, 710
977, 34, 148, 1812, 166, 16812, 680, 720
978, 34, 148, 1814, 166, 16804, 678, 716
979, 34, 148, 1816, 166, 16824, 680, 716
980, 34, 148, 1816, 166, 16794, 684, 714
981, 32, 150, 1814, 166, 16804, 680, 718
982, 32, 150, 1820, 164, 16778, 678, 716
983, 34, 148, 1820, 166, 16786, 678, 720
984, 34, 148, 1818, 168, 16836, 680, 710
985, 34, 148, 1816, 168, 16814, 688, 710
986, 34, 146, 1818, 166, 16804, 680, 714
987, 32, 150, 1814, 166, 16790, 678, 718
988, 32, 150, 1812, 164, 16782, 684, 714
989, 34, 148, 1818, 168, 16772, 678, 714
990, 34, 148, 1812, 170, 16828, 678, 720
991, 34, 148, 1838, 166, 16806, 678, 722
992, 34, 150, 1818, 170, 16812, 678, 720
993, 34, 148, 1818, 168, 16790, 684, 714
994, 34, 148, 1822, 168, 16830, 682, 714
995, 34, 148, 1840, 164, 16808, 680, 720
996, 34, 146, 1818, 166, 16816, 678, 718
997, 32, 150, 1818, 164, 16780, 678, 718
998, 34, 148, 1820, 166, 16800, 682, 714
999, 32, 150, 1818, 166, 16832, 678, 718
