# trial, First Instruction, Load 32-bit GDT, Protected Mode Enable, Protected Transition, Paging identity mapping, Load 64-bit GDT, Jump to 64-bit
508, 76, 2888, 3762, 266, 134064, 6992, 190
509, 76, 2888, 3838, 266, 87818, 6992, 190
510, 76, 2888, 3762, 228, 139498, 17556, 190
511, 38, 2926, 3800, 266, 87818, 6992, 190
512, 76, 2888, 3762, 266, 137598, 7220, 190
513, 38, 2888, 3838, 228, 87704, 7030, 190
514, 38, 2888, 3762, 266, 87666, 7030, 190
515, 76, 2964, 3838, 228, 87894, 7030, 152
516, 38, 2888, 3800, 228, 87856, 6726, 190
517, 38, 2888, 3800, 266, 139042, 7030, 152
518, 38, 2888, 3838, 228, 87704, 7030, 190
519, 38, 2888, 3800, 266, 133304, 7030, 152
520, 76, 2888, 3800, 266, 87666, 7030, 190
521, 76, 2888, 3762, 266, 139688, 7030, 152
522, 38, 2888, 3800, 266, 87704, 6992, 190
523, 76, 2888, 3800, 266, 87666, 7030, 190
524, 76, 2926, 3800, 266, 87628, 7030, 190
525, 38, 2888, 3762, 228, 87552, 7030, 190
526, 76, 2888, 3762, 266, 133912, 7068, 152
527, 38, 2926, 3800, 266, 87780, 6992, 190
528, 76, 2888, 3800, 228, 141284, 7030, 190
529, 38, 2926, 3800, 228, 87666, 7030, 190
530, 76, 2850, 3800, 228, 134900, 7030, 190
531, 76, 2888, 3800, 228, 87704, 7030, 190
532, 76, 2888, 3800, 228, 87552, 7030, 190
533, 38, 2964, 3838, 266, 87666, 7068, 152
534, 38, 2888, 3762, 266, 87514, 7030, 152
535, 76, 2888, 3800, 228, 145084, 7030, 190
536, 76, 2888, 3800, 228, 87894, 6992, 190
537, 38, 2926, 3762, 266, 134976, 7030, 190
538, 76, 2888, 3762, 266, 87818, 6992, 190
539, 76, 2888, 3762, 266, 139422, 6992, 190
540, 76, 2888, 3838, 228, 87780, 7030, 190
541, 38, 2888, 3762, 266, 87704, 6992, 190
542, 76, 2926, 3838, 228, 88008, 7068, 190
543, 38, 2926, 3800, 228, 87856, 7030, 190
544, 76, 2926, 3762, 228, 140068, 7030, 190
545, 76, 2888, 3800, 228, 87666, 6992, 190
546, 76, 2888, 3762, 228, 142044, 7068, 190
547, 38, 2888, 3800, 266, 87780, 6992, 190
548, 76, 2888, 3762, 228, 136078, 6992, 190
549, 76, 2888, 3800, 266, 87628, 6992, 152
550, 38, 2888, 3800, 228, 87742, 6992, 190
551, 76, 2964, 3800, 266, 87780, 7030, 152
552, 76, 2850, 3800, 228, 87704, 6992, 190
553, 76, 2888, 3762, 266, 135736, 6992, 190
554, 76, 2888, 3762, 266, 87704, 7030, 152
555, 76, 2888, 3762, 266, 146110, 7068, 190
556, 38, 2888, 3800, 228, 87742, 7030, 190
557, 76, 2888, 3800, 228, 135926, 7030, 190
558, 76, 2888, 3800, 266, 87742, 7030, 190
559, 76, 2888, 3800, 228, 87666, 6992, 152
560, 76, 2964, 3838, 266, 87742, 7030, 190
561, 76, 2888, 3762, 266, 87704, 6992, 152
562, 76, 2850, 3800, 266, 142956, 7068, 152
563, 76, 2888, 3800, 266, 87932, 6992, 190
564, 38, 2926, 3762, 266, 135470, 7068, 152
565, 38, 2888, 3838, 228, 87780, 6992, 190
566, 76, 2888, 3762, 266, 140486, 7030, 190
567, 76, 2888, 3838, 228, 87894, 6992, 190
568, 38, 2888, 3762, 266, 87590, 7030, 190
569, 76, 2964, 3838, 266, 87970, 6992, 190
570, 76, 2888, 3800, 228, 87818, 6992, 190
571, 76, 2850, 3800, 266, 139726, 7068, 190
572, 76, 2888, 3838, 228, 87780, 7030, 152
573, 76, 2888, 3762, 266, 143716, 7030, 190
574, 76, 2888, 3800, 266, 87818, 7030, 152
575, 38, 2888, 3762, 266, 139042, 7220, 190
576, 76, 2888, 3838, 228, 87666, 7030, 152
577, 76, 2888, 3800, 228, 87628, 7030, 190
578, 38, 2964, 3838, 266, 87590, 7068, 152
579, 38, 2926, 3800, 266, 87590, 6992, 190
580, 76, 2888, 3762, 266, 136116, 6992, 190
581, 38, 2926, 3838, 228, 87742, 6992, 190
582, 38, 2926, 3762, 266, 141056, 7030, 152
583, 76, 2888, 3800, 266, 87818, 7030, 152
584, 38, 2888, 3838, 228, 142082, 6992, 190
585, 76, 2888, 3800, 266, 87780, 6992, 190
586, 76, 2888, 3800, 228, 87818, 7030, 190
587, 76, 2964, 3800, 266, 87780, 7030, 190
588, 38, 2888, 3762, 266, 87628, 6954, 190
589, 76, 2888, 3762, 228, 152874, 7030, 190
590, 76, 2888, 3762, 266, 87742, 6992, 190
591, 76, 2888, 3800, 228, 136154, 7030, 190
592, 76, 2850, 3838, 228, 87666, 6954, 190
593, 76, 2850, 3800, 228, 139612, 7030, 190
594, 76, 2888, 3762, 228, 87704, 7030, 190
595, 38, 2888, 3800, 228, 87666, 6992, 190
596, 38, 3002, 3838, 228, 87742, 7030, 190
597, 76, 2888, 3762, 266, 87590, 6954, 190
598, 76, 2850, 3762, 266, 139460, 6992, 190
599, 38, 2888, 3800, 228, 87666, 7030, 190
600, 76, 2888, 3800, 228, 137028, 7030, 152
601, 76, 2850, 3800, 228, 87704, 7030, 152
602, 76, 2850, 3800, 228, 135356, 6992, 190
603, 38, 2888, 3800, 266, 87704, 7030, 190
604, 76, 2888, 3762, 266, 87590, 6992, 190
605, 38, 2964, 3838, 228, 87818, 6992, 190
606, 76, 2850, 3800, 266, 87628, 6992, 152
607, 38, 2888, 3762, 266, 136458, 6992, 190
608, 76, 2888, 3800, 266, 87742, 6992, 190
609, 76, 2888, 3762, 266, 137408, 7030, 190
610, 38, 2888, 3800, 266, 87666, 6992, 190
611, 38, 2888, 3762, 228, 136268, 6992, 190
612, 76, 2888, 3800, 266, 87742, 6992, 190
613, 38, 2926, 3762, 266, 87704, 7030, 190
614, 38, 2926, 3800, 266, 87742, 7030, 152
615, 76, 2888, 3762, 266, 87590, 6992, 190
616, 38, 2888, 3800, 228, 141094, 7030, 190
617, 76, 2888, 3800, 266, 87628, 6992, 190
618, 76, 2888, 3800, 228, 141816, 7030, 152
619, 76, 2888, 3800, 228, 87666, 7030, 190
620, 76, 2888, 3762, 266, 133570, 7030, 190
621, 38, 2888, 3876, 228, 87666, 7068, 152
622, 38, 2926, 3762, 228, 87666, 6992, 190
623, 38, 3002, 3800, 266, 87932, 6992, 190
624, 76, 2888, 3800, 266, 87666, 7030, 152
625, 38, 2888, 3800, 228, 132962, 7030, 190
626, 38, 2888, 3838, 266, 87742, 6992, 190
627, 76, 2888, 3762, 266, 138472, 7030, 190
628, 38, 2888, 3800, 266, 87742, 6954, 190
629, 76, 2888, 3762, 228, 144134, 6992, 190
630, 76, 2888, 3800, 266, 87590, 6992, 190
631, 38, 2888, 3800, 228, 88160, 7030, 152
632, 76, 2926, 3838, 266, 87704, 6992, 190
633, 38, 2926, 3800, 228, 87628, 7030, 152
634, 76, 2850, 3800, 228, 137978, 6992, 190
635, 76, 2888, 3838, 228, 87666, 6992, 190
636, 38, 2888, 3800, 228, 132240, 7068, 190
637, 38, 2888, 3800, 266, 87780, 7030, 190
638, 76, 2888, 3800, 228, 143830, 7220, 190
639, 38, 2888, 3800, 266, 87590, 6992, 190
640, 76, 2888, 3762, 266, 87628, 6992, 190
641, 76, 2964, 3800, 266, 87742, 6954, 190
642, 38, 2888, 3800, 228, 87590, 7030, 190
643, 38, 2888, 3800, 228, 133836, 7030, 190
644, 76, 2888, 3838, 228, 87742, 7030, 152
645, 76, 2888, 3762, 266, 141056, 7030, 190
646, 76, 2850, 3838, 266, 87590, 6992, 190
647, 76, 2850, 3762, 266, 135622, 7068, 190
648, 38, 2888, 3800, 266, 87704, 6992, 190
649, 76, 2888, 3800, 266, 87628, 7030, 152
650, 38, 2964, 3838, 266, 87628, 6992, 190
651, 38, 2926, 3762, 266, 87666, 7030, 190
652, 38, 2888, 3800, 228, 140942, 6992, 190
653, 76, 2888, 3800, 228, 87666, 7030, 190
654, 76, 2888, 3762, 228, 136002, 6992, 190
655, 76, 2888, 3800, 266, 87666, 6992, 190
656, 38, 2926, 3762, 266, 139156, 7030, 190
657, 38, 2888, 3800, 266, 87780, 6992, 190
658, 76, 2888, 3876, 228, 87970, 6992, 190
659, 76, 2964, 3838, 266, 87894, 6992, 190
660, 76, 2888, 3724, 266, 87628, 6954, 152
661, 38, 2888, 3800, 228, 137940, 7030, 152
662, 76, 2888, 3838, 266, 87780, 6992, 190
663, 38, 2888, 3762, 266, 137864, 7030, 190
664, 38, 2888, 3800, 228, 87780, 6992, 190
665, 76, 2888, 3762, 228, 137408, 7030, 190
666, 38, 2888, 3876, 228, 87818, 6992, 190
667, 38, 2888, 3800, 228, 100662, 7068, 152
668, 76, 2926, 3838, 228, 87894, 7068, 190
669, 76, 2888, 3762, 266, 87704, 6992, 190
670, 76, 2888, 3762, 266, 137636, 6992, 190
671, 76, 2888, 3838, 266, 87666, 6992, 190
672, 38, 2926, 3762, 266, 143336, 7030, 190
673, 76, 2888, 3838, 228, 87666, 7030, 190
674, 38, 2926, 3762, 228, 139346, 7068, 152
675, 76, 2888, 3800, 266, 87742, 7030, 190
676, 38, 2888, 3800, 228, 87628, 6992, 190
677, 76, 2926, 3838, 228, 87704, 7068, 152
678, 76, 2926, 3724, 266, 87894, 7030, 152
679, 76, 2888, 3762, 266, 143488, 7068, 190
680, 76, 2888, 3762, 266, 87742, 7030, 152
681, 38, 2888, 3800, 228, 137750, 6992, 190
682, 76, 2850, 3800, 266, 87628, 7030, 152
683, 38, 2926, 3724, 266, 139460, 7068, 190
684, 76, 2850, 3838, 228, 87818, 7030, 190
685, 76, 2926, 3800, 228, 87894, 6992, 190
686, 76, 2964, 3838, 266, 87704, 6992, 190
687, 38, 2888, 3800, 228, 87704, 6992, 190
688, 76, 2850, 3762, 266, 136534, 6992, 190
689, 76, 2888, 3800, 266, 87704, 7030, 190
690, 76, 2888, 3762, 266, 141056, 6992, 190
691, 76, 2888, 3800, 228, 87742, 6992, 190
692, 38, 2888, 3762, 266, 133722, 7068, 190
693, 76, 2850, 3876, 228, 87742, 7030, 190
694, 38, 2926, 3762, 228, 87666, 7030, 152
695, 76, 2964, 3800, 266, 87818, 7030, 190
696, 76, 2888, 3762, 228, 87818, 6992, 152
697, 76, 2888, 3762, 266, 139840, 6992, 190
698, 76, 2888, 3800, 266, 87666, 6992, 152
699, 38, 2926, 3762, 266, 134520, 7030, 190
700, 38, 2926, 3800, 266, 87818, 7030, 152
701, 76, 2888, 3762, 228, 143070, 7258, 152
702, 76, 2888, 3800, 266, 87666, 6954, 190
703, 76, 2888, 3800, 228, 87742, 7030, 190
704, 38, 2964, 3800, 266, 87704, 6992, 190
705, 38, 2926, 3762, 266, 87742, 7030, 152
706, 76, 2850, 3800, 266, 138928, 7030, 152
707, 38, 2926, 3838, 228, 87742, 6726, 190
708, 76, 2888, 3762, 228, 143982, 7030, 190
709, 38, 2926, 3800, 266, 87666, 7030, 190
710, 76, 2888, 3762, 228, 133988, 7030, 152
711, 38, 2888, 3800, 266, 87704, 6992, 190
712, 38, 2888, 3800, 228, 87704, 6992, 190
713, 38, 2964, 3800, 266, 87856, 7106, 152
714, 38, 2888, 3800, 228, 87742, 6992, 190
715, 76, 2888, 3762, 266, 134482, 6992, 190
716, 38, 2926, 3800, 266, 87894, 6992, 152
717, 76, 2888, 3762, 266, 153102, 7030, 190
718, 38, 2888, 3800, 266, 87704, 6992, 190
719, 38, 2888, 3762, 266, 138586, 7068, 190
720, 76, 2888, 3762, 228, 87704, 7030, 190
721, 38, 2888, 3800, 228, 87818, 7030, 190
722, 76, 2964, 3838, 266, 87970, 7030, 190
723, 38, 2926, 3762, 228, 87704, 7030, 152
724, 76, 2888, 3762, 266, 138244, 6992, 190
725, 76, 2888, 3800, 266, 87666, 6992, 190
726, 76, 2888, 3762, 266, 135584, 6992, 190
727, 38, 2926, 3800, 266, 87856, 7030, 190
728, 38, 2926, 3724, 266, 140182, 6992, 190
729, 76, 2888, 3800, 266, 87704, 7030, 190
730, 76, 2888, 3762, 266, 87780, 7030, 190
731, 76, 2964, 3800, 266, 87704, 6992, 190
732, 38, 2888, 3800, 228, 87780, 6954, 190
733, 76, 2888, 3762, 228, 136230, 6992, 190
734, 38, 2888, 3838, 266, 87628, 6992, 190
735, 38, 2888, 3800, 228, 137712, 7030, 190
736, 76, 2888, 3800, 228, 87818, 6954, 190
737, 38, 2888, 3762, 266, 136914, 6992, 190
738, 76, 2888, 3800, 266, 87742, 6992, 190
739, 76, 2888, 3762, 266, 87666, 6992, 190
740, 76, 2964, 3800, 266, 87856, 6992, 190
741, 76, 2850, 3838, 228, 87704, 6992, 190
742, 76, 2888, 3762, 266, 139802, 7030, 190
743, 76, 2888, 3800, 266, 87894, 6992, 190
744, 76, 2850, 3800, 266, 139498, 7030, 190
745, 76, 2888, 3762, 266, 87856, 16568, 190
746, 76, 2888, 3762, 228, 139992, 7068, 152
747, 38, 2888, 3800, 266, 87742, 6992, 190
748, 76, 2888, 3762, 266, 87704, 7030, 190
749, 76, 2926, 3838, 228, 87704, 6992, 190
750, 38, 2888, 3800, 228, 87780, 6992, 190
751, 38, 2888, 3800, 266, 137940, 7030, 190
752, 76, 2850, 3800, 266, 87932, 6992, 190
753, 76, 2850, 3838, 228, 138852, 7068, 190
754, 76, 2888, 3800, 266, 87742, 6992, 190
755, 38, 2888, 3800, 266, 133494, 7030, 190
756, 38, 2888, 3876, 228, 87818, 7030, 190
757, 76, 2888, 3800, 228, 87818, 6992, 190
758, 38, 2964, 3838, 266, 87704, 7030, 190
759, 76, 2888, 3762, 228, 87742, 6992, 190
760, 38, 2888, 3800, 266, 131252, 7068, 152
761, 38, 2888, 3838, 228, 87742, 7030, 190
762, 76, 2888, 3800, 266, 141702, 7030, 152
763, 76, 2888, 3800, 228, 87932, 7030, 190
764, 38, 2888, 3800, 228, 143260, 7258, 190
765, 76, 2888, 3838, 228, 87666, 7030, 152
766, 76, 2888, 3800, 228, 87666, 6992, 190
767, 76, 2926, 3876, 266, 87818, 6992, 190
768, 38, 2888, 3800, 266, 87742, 7030, 152
769, 76, 2888, 3762, 266, 141968, 7030, 190
770, 76, 2888, 3724, 266, 87780, 7030, 190
771, 38, 2888, 3762, 266, 137560, 7030, 190
772, 38, 2888, 3762, 228, 87666, 6992, 190
773, 76, 2888, 3724, 266, 137180, 7030, 190
774, 38, 2888, 3762, 228, 87894, 6992, 190
775, 76, 2888, 3724, 266, 87704, 7030, 190
776, 38, 3002, 3724, 266, 87780, 6992, 190
777, 38, 2888, 3762, 266, 87780, 7030, 152
778, 38, 2888, 3724, 266, 135812, 6992, 190
779, 76, 2888, 3724, 228, 87818, 7030, 190
780, 38, 2888, 3800, 266, 139764, 7030, 190
781, 76, 2888, 3800, 266, 87818, 6992, 190
782, 38, 2888, 3762, 266, 135280, 7030, 190
783, 38, 2888, 3800, 266, 87780, 7030, 190
784, 76, 2888, 3762, 266, 87780, 6992, 190
785, 38, 2964, 3876, 266, 87704, 7030, 190
786, 38, 2926, 3762, 266, 87704, 6992, 190
787, 76, 2888, 3762, 266, 155230, 7866, 228
788, 76, 2888, 3800, 228, 87742, 7068, 152
789, 76, 2850, 3800, 266, 135014, 7030, 190
790, 38, 2888, 3838, 228, 87742, 6992, 190
791, 76, 2888, 3762, 266, 142538, 7030, 190
792, 76, 2888, 3800, 266, 87856, 7030, 190
793, 76, 2888, 3762, 266, 87666, 6992, 190
794, 76, 2964, 3800, 266, 87932, 7030, 190
795, 76, 2926, 3800, 228, 87666, 7030, 190
796, 76, 2888, 3762, 228, 140448, 6992, 190
797, 76, 2888, 3800, 266, 87742, 7030, 190
798, 38, 2888, 3838, 228, 138890, 7068, 190
799, 38, 2926, 3800, 266, 87742, 6992, 190
800, 76, 2888, 3800, 266, 134672, 7030, 190
801, 76, 2888, 3800, 266, 87780, 7030, 190
802, 38, 2888, 3762, 266, 87628, 7030, 190
803, 38, 3002, 3838, 266, 87742, 7030, 190
804, 38, 2888, 3800, 266, 87666, 6992, 190
805, 38, 2888, 3762, 266, 134444, 7030, 190
806, 38, 2888, 3800, 266, 87704, 6992, 190
807, 76, 2888, 3838, 228, 145882, 7068, 152
808, 76, 2888, 3762, 266, 87704, 6992, 190
809, 38, 2888, 3762, 266, 137978, 7030, 190
810, 76, 2888, 3838, 266, 88920, 6992, 190
811, 76, 2888, 3762, 228, 87628, 7030, 190
812, 38, 2964, 3838, 266, 88046, 7030, 190
813, 38, 2926, 3762, 228, 87666, 6992, 190
814, 38, 2888, 3838, 228, 142044, 7068, 190
815, 76, 2888, 3762, 228, 87742, 7030, 190
816, 76, 2888, 3800, 228, 134862, 7030, 190
817, 38, 2888, 3800, 228, 87666, 6992, 190
818, 38, 2926, 3762, 266, 139004, 7068, 190
819, 38, 2888, 3800, 228, 87704, 6992, 190
820, 76, 2850, 3762, 266, 87590, 7030, 190
821, 38, 2964, 3838, 266, 87628, 6992, 152
822, 76, 2888, 3762, 228, 87666, 7030, 152
823, 76, 2888, 3762, 228, 136192, 6992, 190
824, 76, 2888, 3838, 266, 88198, 6954, 190
825, 76, 2850, 3762, 266, 139270, 6992, 190
826, 76, 2850, 3800, 266, 87818, 6954, 190
827, 76, 2850, 3800, 228, 140866, 7030, 190
828, 38, 2888, 3800, 266, 87666, 6992, 190
829, 38, 2888, 3800, 228, 87628, 6992, 190
830, 38, 2964, 3838, 266, 87856, 7030, 190
831, 76, 2888, 3762, 266, 87666, 7030, 190
832, 38, 2888, 3800, 228, 143184, 7030, 190
833, 38, 2888, 3762, 266, 87742, 7030, 190
834, 38, 2926, 3762, 266, 134938, 6992, 190
835, 76, 2888, 3800, 228, 87856, 7106, 152
836, 38, 2888, 3762, 266, 144932, 7030, 190
837, 38, 2888, 3838, 266, 87856, 6992, 190
838, 38, 2888, 3762, 266, 87590, 7030, 190
839, 38, 2964, 3838, 266, 87818, 7030, 190
840, 76, 2926, 3762, 266, 87932, 7068, 190
841, 38, 2888, 3762, 266, 140144, 6992, 190
842, 38, 2926, 3800, 266, 87856, 7068, 190
843, 38, 2888, 3800, 266, 139802, 7030, 190
844, 38, 2888, 3800, 266, 87780, 6992, 190
845, 38, 2926, 3762, 228, 134710, 7068, 152
846, 38, 2888, 3800, 266, 87818, 7030, 190
847, 76, 2888, 3876, 266, 87970, 7030, 190
848, 38, 2964, 3914, 228, 87742, 6992, 190
849, 76, 2888, 3762, 228, 87704, 6954, 190
850, 38, 2888, 3762, 266, 137256, 6992, 190
851, 76, 2888, 3800, 266, 87818, 7030, 190
852, 76, 2888, 3838, 228, 142386, 7030, 190
853, 38, 2926, 3800, 228, 87818, 7030, 190
854, 38, 2888, 3800, 228, 139916, 6992, 190
855, 38, 2888, 3800, 266, 87856, 7030, 190
856, 38, 2888, 3800, 228, 87742, 7106, 190
857, 76, 2964, 3800, 228, 88996, 6992, 190
858, 76, 3610, 4788, 304, 100776, 6992, 190
859, 76, 2888, 3800, 266, 138434, 7030, 190
860, 38, 2926, 3724, 266, 87742, 6992, 190
861, 76, 2888, 3762, 228, 137256, 7030, 190
862, 76, 2888, 3724, 266, 87780, 7030, 190
863, 76, 2888, 3724, 266, 140524, 7030, 190
864, 76, 2888, 3762, 228, 87818, 7030, 190
865, 38, 2888, 3762, 266, 87704, 7030, 152
866, 76, 2964, 3800, 228, 87894, 7068, 152
867, 76, 2850, 3762, 228, 87666, 6992, 190
868, 76, 2888, 3686, 266, 136192, 6992, 190
869, 38, 2888, 3762, 266, 87742, 7030, 190
870, 76, 2888, 3724, 266, 145046, 7068, 190
871, 38, 2926, 3724, 266, 87742, 7030, 190
872, 38, 2888, 3724, 266, 134064, 7030, 190
873, 38, 2926, 3724, 266, 87970, 7030, 190
874, 76, 2888, 3762, 228, 87742, 6992, 190
875, 38, 3002, 3762, 266, 87932, 7030, 190
876, 38, 2888, 3762, 228, 87742, 7030, 190
877, 76, 2888, 3762, 228, 142994, 7030, 190
878, 38, 2888, 3762, 228, 87818, 6992, 190
879, 76, 2926, 3762, 228, 134786, 7030, 152
880, 76, 2888, 3724, 266, 87780, 6992, 190
881, 76, 2888, 3724, 266, 142386, 7030, 190
882, 76, 2850, 3800, 228, 87780, 6992, 190
883, 76, 2888, 3724, 228, 87742, 7030, 190
884, 38, 3002, 3762, 228, 88008, 6992, 190
885, 76, 2888, 3724, 266, 87742, 7030, 190
886, 38, 2888, 3762, 228, 142310, 7068, 190
887, 38, 2888, 3724, 266, 87628, 7030, 190
888, 38, 2888, 3724, 266, 136610, 7030, 190
889, 76, 2888, 3762, 228, 87818, 7030, 190
890, 38, 2888, 3724, 266, 138510, 7030, 190
891, 76, 2888, 3762, 266, 87704, 7030, 152
892, 38, 2888, 3724, 266, 87856, 7030, 190
893, 76, 2926, 3800, 266, 87590, 6992, 190
894, 76, 2888, 3686, 266, 87628, 6992, 190
895, 76, 2888, 3724, 266, 138168, 7030, 190
896, 38, 2888, 3724, 266, 87666, 6992, 190
897, 76, 2888, 3762, 266, 140676, 7068, 190
898, 38, 2926, 3762, 228, 87780, 7030, 152
899, 76, 2888, 3762, 266, 135318, 7068, 190
900, 76, 2888, 3762, 266, 87818, 6992, 190
901, 76, 2888, 3724, 228, 87704, 6992, 190
902, 76, 3420, 3876, 266, 89946, 6992, 152
903, 76, 2850, 3724, 228, 88008, 6992, 152
904, 38, 2888, 3686, 266, 137978, 6992, 190
905, 38, 2888, 3686, 266, 87704, 6992, 190
906, 38, 2888, 3724, 228, 136876, 7068, 190
907, 38, 2888, 3724, 228, 87742, 7030, 152
908, 76, 2850, 3724, 266, 137066, 7030, 190
909, 76, 2850, 3762, 266, 87628, 7030, 190
910, 76, 2850, 3724, 266, 87552, 7030, 190
911, 38, 2964, 3762, 228, 87704, 6992, 190
912, 76, 2850, 3762, 228, 87742, 6992, 190
913, 38, 2888, 3724, 228, 136002, 7030, 190
914, 76, 2888, 3724, 266, 87666, 7030, 190
915, 76, 2888, 3724, 266, 137370, 7030, 190
916, 38, 2888, 3762, 266, 87628, 6992, 190
917, 76, 2926, 3686, 266, 136420, 7068, 190
918, 76, 2888, 3724, 228, 87666, 7030, 190
919, 76, 2888, 3724, 266, 87552, 7030, 190
920, 76, 2964, 3762, 228, 87970, 6992, 190
921, 76, 2850, 3724, 266, 87590, 6954, 190
922, 38, 2888, 3686, 266, 139080, 7030, 152
923, 76, 2888, 3724, 266, 87590, 7030, 190
924, 76, 2888, 3686, 266, 143108, 7030, 152
925, 76, 2926, 3724, 266, 87780, 6992, 190
926, 76, 2888, 3724, 266, 139498, 7030, 190
927, 76, 2850, 3800, 228, 87666, 6954, 190
928, 76, 2888, 3724, 228, 87666, 7106, 190
929, 38, 2964, 3762, 266, 87704, 7030, 152
930, 38, 2888, 3724, 228, 87628, 6992, 190
931, 76, 2926, 3724, 266, 140030, 7030, 190
932, 38, 2888, 3724, 266, 87628, 6992, 190
933, 38, 2888, 3724, 228, 141322, 7068, 152
934, 38, 2888, 3762, 228, 87704, 6992, 190
935, 38, 2888, 3686, 266, 140828, 7068, 190
936, 76, 2888, 3800, 228, 87704, 7030, 152
937, 38, 3116, 4674, 266, 98382, 8740, 228
938, 38, 2964, 3762, 228, 87818, 7030, 152
939, 76, 2850, 3724, 266, 87666, 7030, 190
940, 38, 2888, 3724, 228, 139346, 7068, 190
941, 76, 2888, 3838, 228, 88046, 6992, 190
942, 76, 2850, 3724, 228, 139536, 7030, 190
943, 76, 2850, 3724, 266, 87666, 6992, 190
944, 38, 2888, 3724, 266, 134672, 7030, 190
945, 76, 2888, 3762, 228, 87704, 6992, 190
946, 76, 2850, 3724, 266, 87704, 7030, 190
947, 76, 2926, 3762, 266, 87780, 6992, 190
948, 38, 2888, 3724, 228, 87628, 7030, 190
949, 38, 2926, 3724, 266, 139650, 6992, 190
950, 76, 2888, 3762, 266, 87666, 6954, 190
951, 38, 2888, 3724, 228, 141246, 7068, 190
952, 76, 2850, 3724, 266, 87666, 7068, 152
953, 76, 2888, 3724, 228, 143222, 7030, 190
954, 76, 2850, 3724, 266, 87742, 7030, 190
955, 76, 2888, 3724, 228, 87514, 7030, 152
956, 76, 2964, 3724, 266, 87932, 6992, 190
957, 38, 2888, 3724, 228, 87666, 7030, 190
958, 76, 2888, 3686, 266, 141132, 7068, 190
959, 38, 2888, 3762, 266, 87628, 6992, 190
960, 76, 2888, 3724, 228, 139460, 7030, 152
961, 76, 2850, 3724, 266, 87628, 7030, 190
962, 38, 2926, 3724, 228, 138548, 7068, 190
963, 38, 2888, 3762, 266, 87970, 6992, 190
964, 76, 2888, 3724, 228, 112784, 7030, 190
965, 76, 2926, 3762, 266, 87628, 6992, 190
966, 38, 2888, 3686, 266, 87552, 6992, 190
967, 76, 2888, 3686, 228, 140866, 6992, 152
968, 38, 2888, 3724, 266, 87514, 7030, 190
969, 76, 2850, 3724, 266, 139726, 7030, 190
970, 76, 2888, 3762, 228, 87552, 7030, 190
971, 38, 2888, 3724, 266, 139156, 6992, 190
972, 38, 2888, 3800, 228, 87666, 7030, 190
973, 76, 2888, 3686, 266, 87590, 6992, 190
974, 76, 2926, 3762, 266, 87818, 6992, 190
975, 38, 2926, 3724, 266, 87666, 7030, 152
976, 76, 2888, 3724, 228, 135356, 7030, 190
977, 38, 2888, 3762, 266, 87590, 7030, 190
978, 38, 2888, 3724, 266, 140714, 7030, 190
979, 38, 2888, 3724, 266, 87742, 7030, 190
980, 76, 2888, 3686, 266, 137066, 7030, 152
981, 38, 2888, 3762, 228, 87666, 7030, 190
982, 38, 2888, 3724, 228, 87552, 7030, 190
983, 76, 2926, 3686, 266, 87704, 7106, 190
984, 76, 2888, 3724, 266, 87552, 7030, 190
985, 38, 2888, 3724, 228, 137446, 7030, 152
986, 76, 2888, 3762, 228, 87628, 6992, 190
987, 76, 2888, 3724, 228, 141132, 7030, 152
988, 76, 2850, 3762, 228, 87590, 7030, 190
989, 38, 2888, 3724, 266, 137788, 7068, 152
990, 76, 2888, 3686, 266, 87818, 7030, 190
991, 76, 2888, 3724, 266, 87590, 7030, 190
992, 76, 2926, 3762, 266, 87628, 6992, 152
993, 76, 2888, 3686, 266, 87590, 6992, 190
994, 38, 2888, 3724, 228, 139992, 7030, 190
995, 76, 2888, 3762, 228, 87742, 7030, 190
996, 76, 2850, 3724, 266, 144134, 7068, 190
997, 76, 2888, 3762, 266, 87590, 7030, 190
998, 38, 2888, 3724, 228, 141854, 7030, 152
999, 76, 2888, 3724, 266, 87590, 6992, 190
