# trial, bytes, microseconds
22, 8388608, 2128.562988
23, 8388608, 2635.512939
24, 8388608, 2127.864014
25, 8388608, 1925.235962
26, 8388608, 1864.046997
27, 8388608, 1981.375977
28, 8388608, 1894.666992
29, 8388608, 3764.995117
30, 8388608, 2065.813965
31, 8388608, 3025.666016
32, 8388608, 1965.385010
33, 8388608, 2463.917969
34, 8388608, 2398.407959
35, 8388608, 3435.970947
36, 8388608, 2385.337891
37, 8388608, 3103.855957
38, 8388608, 1852.207031
39, 8388608, 3078.136963
40, 8388608, 1904.107056
41, 8388608, 1790.738037
42, 8388608, 1881.078003
43, 8388608, 1782.389038
44, 8388608, 1957.855957
45, 8388608, 2202.892090
46, 8388608, 2195.612061
47, 8388608, 2314.989990
48, 8388608, 1849.118042
49, 8388608, 2197.971924
50, 8388608, 2856.531006
51, 8388608, 3263.493896
52, 8388608, 2209.321045
53, 8388608, 2329.209961
54, 8388608, 3282.292969
55, 8388608, 1973.206055
56, 8388608, 4394.062988
57, 8388608, 2317.118896
58, 8388608, 2259.720947
59, 8388608, 1827.338013
60, 8388608, 2040.043945
61, 8388608, 2378.329102
62, 8388608, 2223.391113
63, 8388608, 3869.201904
64, 8388608, 3212.843994
65, 8388608, 1922.766968
66, 8388608, 2223.372070
67, 8388608, 4128.018066
68, 8388608, 2735.822021
69, 8388608, 2940.708984
70, 8388608, 1853.667969
71, 8388608, 1960.645996
72, 8388608, 1881.958008
73, 8388608, 1837.787964
74, 8388608, 2269.360107
75, 8388608, 2546.205078
76, 8388608, 3148.976074
77, 8388608, 3285.613037
78, 8388608, 2628.753906
79, 8388608, 3085.736084
80, 8388608, 2535.785889
81, 8388608, 2228.891113
82, 8388608, 2361.128906
83, 8388608, 2338.939941
84, 8388608, 2390.197998
85, 8388608, 2297.649902
86, 8388608, 2009.675049
87, 8388608, 1991.895996
88, 8388608, 2034.505005
89, 8388608, 2629.725098
90, 8388608, 2579.974121
91, 8388608, 2390.638916
92, 8388608, 2245.872070
93, 8388608, 3181.804932
94, 8388608, 2812.900879
95, 8388608, 2248.720947
96, 8388608, 2375.508057
97, 8388608, 2715.772949
98, 8388608, 2125.472900
99, 8388608, 2001.755005
0, 16777216, 5442.214844
1, 16777216, 4755.728027
2, 16777216, 6283.800781
3, 16777216, 6887.511230
4, 16777216, 4806.347168
5, 16777216, 4994.763184
6, 16777216, 5208.470215
7, 16777216, 4834.064941
8, 16777216, 4932.813965
9, 16777216, 5362.986816
10, 16777216, 5924.637207
11, 16777216, 5388.556152
12, 16777216, 5701.380859
13, 16777216, 5035.001953
14, 16777216, 4899.655762
15, 16777216, 5058.792969
16, 16777216, 6543.056152
17, 16777216, 5927.867188
18, 16777216, 4853.325195
19, 16777216, 6406.429199
20, 16777216, 6445.388184
21, 16777216, 5251.108887
22, 16777216, 5388.986816
23, 16777216, 5082.352051
24, 16777216, 6067.655762
25, 16777216, 4984.902832
26, 16777216, 5290.469238
27, 16777216, 5438.904785
28, 16777216, 5380.505859
29, 16777216, 5161.879883
30, 16777216, 5604.481934
31, 16777216, 5002.551758
32, 16777216, 5037.842773
33, 16777216, 5184.640137
34, 16777216, 5437.695801
35, 16777216, 5011.682129
36, 16777216, 4980.942871
37, 16777216, 5457.564941
38, 16777216, 4844.355957
39, 16777216, 5743.939941
40, 16777216, 5331.067871
41, 16777216, 6275.121094
42, 16777216, 4893.104980
43, 16777216, 4876.213867
44, 16777216, 4842.085938
45, 16777216, 5341.977051
46, 16777216, 5419.557129
47, 16777216, 5894.087891
48, 16777216, 5625.533203
49, 16777216, 4893.674805
50, 16777216, 5139.861816
51, 16777216, 6667.003906
52, 16777216, 5697.021973
53, 16777216, 5658.820801
54, 16777216, 5057.413086
55, 16777216, 5031.992188
56, 16777216, 6659.744141
57, 16777216, 5048.782227
58, 16777216, 5520.963867
59, 16777216, 6647.875000
60, 16777216, 6249.520996
61, 16777216, 6122.434082
62, 16777216, 5540.414062
63, 16777216, 5278.619141
64, 16777216, 4898.475098
65, 16777216, 5122.570801
66, 16777216, 5604.083008
67, 16777216, 6182.962891
68, 16777216, 6670.414062
69, 16777216, 5404.775879
70, 16777216, 5050.703125
71, 16777216, 5061.911133
72, 16777216, 4963.793945
73, 16777216, 5672.682129
74, 16777216, 4925.963867
75, 16777216, 5303.349121
76, 16777216, 5096.461914
77, 16777216, 4980.522949
78, 16777216, 4886.305176
79, 16777216, 5850.297852
80, 16777216, 6404.889160
81, 16777216, 5109.911133
82, 16777216, 5041.943848
83, 16777216, 5081.412109
84, 16777216, 5032.223145
85, 16777216, 5220.458984
86, 16777216, 5470.523926
87, 16777216, 5755.849121
88, 16777216, 5048.392090
89, 16777216, 5588.643066
90, 16777216, 6701.143066
91, 16777216, 5684.270996
92, 16777216, 6430.728027
93, 16777216, 4923.503906
94, 16777216, 4808.027832
95, 16777216, 5085.641113
96, 16777216, 5119.549805
97, 16777216, 4845.405762
98, 16777216, 5531.534180
99, 16777216, 6322.491211
count 1300
